Source,Target,Weight
Nickie Laflamme,Ricky Lindsey,2.722232
Nickie Laflamme,Lyle Yates,10.717239
Nickie Laflamme,Jasmine Burke,8.7529545
Linda Martinez,Joshua Peterson,3.7949262
Linda Martinez,Nancy Lloyd,9.454831
Linda Martinez,Bernard Mcbride,4.198551
Linda Martinez,Ramona Fowler,3.227132
Linda Martinez,Brittany Silva,5.175141
Linda Martinez,Brittny Fanning,5.566708
Joshua Peterson,Linda Martinez,3.7949262
Joshua Peterson,Gustavo Gibson,2.9479573
Joshua Peterson,Teresa Sullivan,8.339405
Joshua Peterson,Miranda Green,3.5632918
Joshua Peterson,Thao Montero,4.1684213
Nancy Lloyd,Linda Martinez,9.454831
Nancy Lloyd,Albert Peterson,3.0135808
Nancy Lloyd,Brittany Silva,2.9511971
Bernard Mcbride,Linda Martinez,4.198551
Ramona Fowler,Linda Martinez,3.227132
Ramona Fowler,Betty Hughes,3.9928339
Ramona Fowler,Beverly Morgan,3.7310424
Ramona Fowler,Nicolas Romero,3.390079
Ramona Fowler,Thao Montero,2.1631565
Ramona Fowler,Taina Tubbs,4.6321826
Brittany Silva,Linda Martinez,5.175141
Brittany Silva,Nancy Lloyd,2.9511971
Brittany Silva,Desiree Brock,9.06489
Brittany Silva,Glenn Martinez,4.258916
Brittany Silva,Ebony Collins,3.520426
Brittany Silva,Thao Montero,2.8845215
Brittny Fanning,Linda Martinez,5.566708
Brittny Fanning,Bruce Flores,5.03205
Brittny Fanning,Teresa Sullivan,3.4652858
Brittny Fanning,Jill Greene,5.810197
Brittny Fanning,Ramona Newman,3.979883
Betty Hughes,Andrew Henderson,3.935892
Betty Hughes,Jacqueline Lopez,4.2087193
Betty Hughes,Desiree Brock,4.313709
Betty Hughes,Teresa Sullivan,4.035478
Betty Hughes,Nicolas Romero,4.119244
Betty Hughes,Della Fox,2.9853728
Betty Hughes,Ramona Fowler,3.9928339
Andrew Henderson,Betty Hughes,3.935892
Andrew Henderson,Anthony Edwards,3.9733024
Andrew Henderson,Mark Harris,3.2768383
Andrew Henderson,Garrett Myers,8.712557
Andrew Henderson,Clifford Porter,3.189457
Andrew Henderson,Lindsay Reese,1.5539405
Jacqueline Lopez,Betty Hughes,4.2087193
Jacqueline Lopez,Beverly Morgan,3.626543
Jacqueline Lopez,Lyle Yates,8.792618
Jacqueline Lopez,Lindsay Reese,2.7636082
Jacqueline Lopez,Jasmine Burke,9.141844
Jacqueline Lopez,Ambrose Sampson,3.247595
Desiree Brock,Betty Hughes,4.313709
Desiree Brock,Beverly Morgan,3.6003177
Desiree Brock,Margaret Griffin,2.6766248
Desiree Brock,Lauren Harper,3.809445
Desiree Brock,Brittany Silva,9.06489
Teresa Sullivan,Betty Hughes,4.035478
Teresa Sullivan,Joshua Peterson,8.339405
Teresa Sullivan,Glenn Martinez,4.026685
Teresa Sullivan,Nicolas Romero,3.5037103
Teresa Sullivan,Bradley Brooks,7.811862
Teresa Sullivan,Brittny Fanning,3.4652858
Teresa Sullivan,Helena Grice,4.08461
Teresa Sullivan,Pilar Crowell,3.8820243
Della Fox,Betty Hughes,2.9853728
Della Fox,Brenda Patterson,2.9357777
Della Fox,Toni Spencer,4.370839
Della Fox,Taina Tubbs,4.119706
Miranda Green,Joshua Peterson,3.5632918
Miranda Green,Eugene Turner,6.233902
Miranda Green,Richard Hernandez,4.340934
Miranda Green,Margaret Griffin,4.1637673
Anthony Edwards,Andrew Henderson,3.9733024
Anthony Edwards,Mark Harris,1.061916
Anthony Edwards,Clifford Porter,8.732481
Mark Harris,Anthony Edwards,1.061916
Mark Harris,Andrew Henderson,3.2768383
Mark Harris,Sarah Russell,4.080456
Clifford Porter,Anthony Edwards,8.732481
Clifford Porter,Andrew Henderson,3.189457
Clifford Porter,Tricia Mcgee,2.254657
Clifford Porter,Aleshia Barham,3.083301
Clifford Porter,Pilar Crowell,4.4682307
Paula Long,Ellen Huff,3.8844976
Paula Long,Glenn Martinez,5.330099
Paula Long,Jill Greene,2.7835124
Paula Long,Faith Carter,5.8749647
Paula Long,Nickie Laflamme,3.0229645
Ellen Huff,Paula Long,3.8844976
Ellen Huff,Sarah Russell,3.1617203
Ellen Huff,Judy Stewart,8.606874
Glenn Martinez,Paula Long,5.330099
Glenn Martinez,Gary Cooper,3.7440884
Glenn Martinez,Alonzo Garner,4.0972114
Glenn Martinez,Teresa Sullivan,4.026685
Glenn Martinez,Jaime Collier,4.915983
Glenn Martinez,Brittany Silva,4.258916
Jill Greene,Paula Long,2.7835124
Jill Greene,Sarah Russell,3.1488895
Jill Greene,Judy Stewart,9.762027
Jill Greene,Jaime Collier,9.247967
Jill Greene,Brittny Fanning,5.810197
Faith Carter,Paula Long,5.8749647
Faith Carter,Terry Bell,4.2910767
Faith Carter,Gladys Blair,3.7585125
Brian Hughes,Lorraine Lloyd,3.3842099
Brian Hughes,Lindsay Reese,4.2722445
Brian Hughes,Aleshia Barham,2.930635
Lorraine Lloyd,Brian Hughes,3.3842099
Lorraine Lloyd,Gustavo Gibson,4.057997
Lorraine Lloyd,Velma Watson,3.3832846
Lorraine Lloyd,Audrea Belanger,3.219625
Lindsay Reese,Brian Hughes,4.2722445
Lindsay Reese,Andrew Henderson,1.5539405
Lindsay Reese,Jacqueline Lopez,2.7636082
Lindsay Reese,Piedad Southerland,3.0323725
Aleshia Barham,Brian Hughes,2.930635
Aleshia Barham,Garrett Myers,3.0158489
Aleshia Barham,Tricia Mcgee,2.8722143
Aleshia Barham,Clifford Porter,3.083301
Aleshia Barham,Gladys Blair,3.3226635
Aleshia Barham,Ebony Collins,2.9531548
Aleshia Barham,Thao Montero,3.2448952
Marie Collins,Eugene Turner,5.0842657
Marie Collins,Gary Cooper,1.7878524
Marie Collins,Steven Jenkins,2.82038
Marie Collins,Stanley Porter,2.966356
Marie Collins,Ramona Newman,2.504473
Marie Collins,Edison Boothe,2.9121559
Marie Collins,Idell Collado,3.28704
Eugene Turner,Marie Collins,5.0842657
Eugene Turner,Jaime Collier,4.543354
Eugene Turner,Miranda Green,6.233902
Steven Jenkins,Marie Collins,2.82038
Steven Jenkins,Albert Peterson,3.0557146
Steven Jenkins,Beverly Morgan,3.1547914
Steven Jenkins,Helena Grice,3.8943214
Stanley Porter,Marie Collins,2.966356
Stanley Porter,Diane Lopez,3.6959484
Stanley Porter,Velma Watson,7.6669474
Ramona Newman,Marie Collins,2.504473
Ramona Newman,Richard Hernandez,3.8058324
Ramona Newman,Bonnie Gray,2.829763
Ramona Newman,Brittny Fanning,3.979883
Edison Boothe,Marie Collins,2.9121559
Edison Boothe,Judy Stewart,3.0354242
Edison Boothe,Percy Griffith,2.8947382
Edison Boothe,Tesha Thiel,4.1399
Edison Boothe,Maire Woodall,2.6921074
Idell Collado,Marie Collins,3.28704
Idell Collado,Jacqueline Harvey,2.0041661
Idell Collado,Jasmine Burke,9.018904
Idell Collado,Pansy Boyle,4.1808987
Jaime Collier,Eugene Turner,4.543354
Jaime Collier,Albert Peterson,3.474157
Jaime Collier,Glenn Martinez,4.915983
Jaime Collier,Jill Greene,9.247967
Jaime Collier,Velma Watson,2.8478093
Jaime Collier,Jasmine Burke,7.935625
Jaime Collier,Dorsey Hatcher,3.3238835
Garrett Myers,Andrew Henderson,8.712557
Garrett Myers,Sarah Russell,3.661543
Garrett Myers,Brenda Patterson,2.8501189
Garrett Myers,Aleshia Barham,3.0158489
Garrett Myers,Nickie Laflamme,3.7569408
Albert Peterson,Sarah Russell,3.3952682
Albert Peterson,Steven Jenkins,3.0557146
Albert Peterson,Nancy Lloyd,3.0135808
Albert Peterson,Jaime Collier,3.474157
Albert Peterson,Ella Hammond,9.256533
Albert Peterson,Taina Tubbs,5.238759
Sarah Russell,Albert Peterson,3.3952682
Sarah Russell,Mark Harris,4.080456
Sarah Russell,Garrett Myers,3.661543
Sarah Russell,Tricia Mcgee,3.9383998
Sarah Russell,Ellen Huff,3.1617203
Sarah Russell,Jill Greene,3.1488895
Sarah Russell,Gladys Blair,3.075263
Sarah Russell,Piedad Southerland,3.6876068
Sarah Russell,Nickie Laflamme,3.8120108
Sarah Russell,Taina Tubbs,5.873252
Ella Hammond,Albert Peterson,9.256533
Ella Hammond,Teresa Murphy,2.7372093
Ella Hammond,Gary Cooper,3.7056608
Ella Hammond,Annemarie Villa,3.026338
Ella Hammond,Thao Montero,3.722026
Taina Tubbs,Albert Peterson,5.238759
Taina Tubbs,Sarah Russell,5.873252
Taina Tubbs,Della Fox,4.119706
Taina Tubbs,Ramona Fowler,4.6321826
Diane Lopez,Bruce Flores,9.205019
Diane Lopez,Gustavo Gibson,2.7175624
Diane Lopez,Stanley Porter,3.6959484
Diane Lopez,Ambrose Sampson,8.657593
Bruce Flores,Diane Lopez,9.205019
Bruce Flores,Jasmine Burke,3.3521538
Bruce Flores,Brittny Fanning,5.03205
Ambrose Sampson,Diane Lopez,8.657593
Ambrose Sampson,Jacqueline Lopez,3.247595
Ambrose Sampson,Gustavo Gibson,4.0282946
Ambrose Sampson,Jacqueline Harvey,3.6756027
Ambrose Sampson,Grant Mack,4.2630415
Ambrose Sampson,Bradley Brooks,3.4909673
Ambrose Sampson,Chantelle Graf,3.5283856
Beverly Morgan,Jacqueline Lopez,3.626543
Beverly Morgan,Steven Jenkins,3.1547914
Beverly Morgan,Desiree Brock,3.6003177
Beverly Morgan,Anne Nash,3.1087584
Beverly Morgan,Ramona Fowler,3.7310424
Beverly Morgan,Helena Grice,2.6999907
Anne Nash,Beverly Morgan,3.1087584
Helena Grice,Beverly Morgan,2.6999907
Helena Grice,Bonnie Gray,3.9766054
Helena Grice,Margaret Griffin,3.2328608
Helena Grice,Steven Jenkins,3.8943214
Helena Grice,Percy Griffith,3.392117
Helena Grice,Alonzo Garner,3.413734
Helena Grice,Teresa Sullivan,4.08461
Helena Grice,Thao Montero,2.2378657
Tricia Mcgee,Sarah Russell,3.9383998
Tricia Mcgee,Susan Ramirez,2.662043
Tricia Mcgee,Gustavo Gibson,3.8601213
Tricia Mcgee,Clifford Porter,2.254657
Tricia Mcgee,Aleshia Barham,2.8722143
Tricia Mcgee,Pilar Crowell,4.236778
Gladys Blair,Sarah Russell,3.075263
Gladys Blair,Jacqueline Harvey,3.5014935
Gladys Blair,Velma Watson,3.6670327
Gladys Blair,Faith Carter,3.7585125
Gladys Blair,Aleshia Barham,3.3226635
Gladys Blair,Maire Woodall,3.2938852
Piedad Southerland,Sarah Russell,3.6876068
Piedad Southerland,Grant Mack,4.5989375
Piedad Southerland,Lindsay Reese,3.0323725
Piedad Southerland,Audrea Belanger,4.4928675
Jacqueline Harvey,Teresa Murphy,3.669521
Jacqueline Harvey,Gladys Blair,3.5014935
Jacqueline Harvey,Ambrose Sampson,3.6756027
Jacqueline Harvey,Idell Collado,2.0041661
Melba Long,Teresa Murphy,2.957914
Richard Hernandez,Miranda Green,4.340934
Richard Hernandez,Ramona Newman,3.8058324
Richard Hernandez,Pansy Boyle,4.34482
Richard Hernandez,Thao Montero,9.342461
Pansy Boyle,Richard Hernandez,4.34482
Pansy Boyle,Susan Ramirez,3.2780297
Pansy Boyle,Chantelle Graf,3.2722359
Pansy Boyle,Idell Collado,4.1808987
Bonnie Gray,Ramona Newman,2.829763
Bonnie Gray,Ebony Collins,4.8570757
Bonnie Gray,Helena Grice,3.9766054
Ebony Collins,Bonnie Gray,4.8570757
Ebony Collins,Brittany Silva,3.520426
Ebony Collins,Aleshia Barham,2.9531548
Jasmine Burke,Bruce Flores,3.3521538
Jasmine Burke,Jacqueline Lopez,9.141844
Jasmine Burke,Percy Griffith,9.035328
Jasmine Burke,Ricky Lindsey,2.563277
Jasmine Burke,Jaime Collier,7.935625
Jasmine Burke,Nickie Laflamme,8.7529545
Jasmine Burke,Idell Collado,9.018904
Lyle Yates,Jacqueline Lopez,8.792618
Lyle Yates,Brenda Patterson,2.4328494
Lyle Yates,Ellen Bishop,3.8157358
Lyle Yates,Nickie Laflamme,10.717239
Alonzo Garner,Gary Cooper,3.8374474
Alonzo Garner,Judy Stewart,8.397028
Alonzo Garner,Glenn Martinez,4.0972114
Alonzo Garner,Bradley Brooks,2.6376796
Alonzo Garner,Helena Grice,3.413734
Judy Stewart,Alonzo Garner,8.397028
Judy Stewart,Ellen Huff,8.606874
Judy Stewart,Jill Greene,9.762027
Judy Stewart,Edison Boothe,3.0354242
Judy Stewart,Nickie Laflamme,8.223768
Freda Hardy,Susan Ramirez,3.2198915
Freda Hardy,Ricky Lindsey,9.319124
Freda Hardy,Nicolas Romero,2.460849
Freda Hardy,Velma Watson,8.23057
Margaret Griffin,Desiree Brock,2.6766248
Margaret Griffin,Miranda Green,4.1637673
Margaret Griffin,Helena Grice,3.2328608
Terry Bell,Faith Carter,4.2910767
Terry Bell,Toni Spencer,3.0880723
Toni Spencer,Terry Bell,3.0880723
Toni Spencer,Grant Mack,4.736144
Toni Spencer,Della Fox,4.370839
Brenda Patterson,Garrett Myers,2.8501189
Brenda Patterson,Lyle Yates,2.4328494
Brenda Patterson,Della Fox,2.9357777
Ricky Lindsey,Gustavo Gibson,3.1993363
Ricky Lindsey,Jasmine Burke,2.563277
Ricky Lindsey,Freda Hardy,9.319124
Ricky Lindsey,Nickie Laflamme,2.722232
Percy Griffith,Nicolas Romero,7.903417
Percy Griffith,Jasmine Burke,9.035328
Percy Griffith,Edison Boothe,2.8947382
Percy Griffith,Helena Grice,3.392117
Velma Watson,Lorraine Lloyd,3.3832846
Velma Watson,Stanley Porter,7.6669474
Velma Watson,Jaime Collier,2.8478093
Velma Watson,Gladys Blair,3.6670327
Velma Watson,Freda Hardy,8.23057
Velma Watson,Annemarie Villa,8.563856
Velma Watson,Pilar Crowell,2.618352
Audrea Belanger,Lorraine Lloyd,3.219625
Audrea Belanger,Piedad Southerland,4.4928675
Larry Phillips,Ellen Bishop,2.8356702
Larry Phillips,Thao Montero,3.544549
Ellen Bishop,Larry Phillips,2.8356702
Ellen Bishop,Lyle Yates,3.8157358
Ellen Bishop,Nicolas Romero,3.4911773
Pilar Crowell,Tricia Mcgee,4.236778
Pilar Crowell,Clifford Porter,4.4682307
Pilar Crowell,Teresa Sullivan,3.8820243
Pilar Crowell,Velma Watson,2.618352
Grant Mack,Toni Spencer,4.736144
Grant Mack,Piedad Southerland,4.5989375
Grant Mack,Ambrose Sampson,4.2630415
Bradley Brooks,Alonzo Garner,2.6376796
Bradley Brooks,Travis Saunders,3.242519
Bradley Brooks,Teresa Sullivan,7.811862
Bradley Brooks,Ambrose Sampson,3.4909673
Travis Saunders,Bradley Brooks,3.242519
Lauren Harper,Desiree Brock,3.809445
Dorsey Hatcher,Jaime Collier,3.3238835
Annemarie Villa,Velma Watson,8.563856
Annemarie Villa,Ella Hammond,3.026338
Maire Woodall,Gladys Blair,3.2938852
Maire Woodall,Edison Boothe,2.6921074
Chantelle Graf,Pansy Boyle,3.2722359
Chantelle Graf,Tesha Thiel,4.6455126
Chantelle Graf,Ambrose Sampson,3.5283856
Tesha Thiel,Edison Boothe,4.1399
Tesha Thiel,Chantelle Graf,4.6455126
Ann Cook,Beverly Parker,3.5291986
Ann Cook,Louise Butler,4.8007603
Ann Cook,Maria Jenkins,2.2014503
Ann Cook,Donna Powell,2.648109
Ann Cook,Nicole Evans,2.1802795
Ann Cook,Kathryn Brooks,2.8236794
Ann Cook,Warren Bridges,3.4567356
Ann Cook,Adrian Phillips,9.117559
Ann Cook,Muriel Houston,2.353842
Ann Cook,Hal Richie,2.6685448
Ann Cook,Kerstin Hahn,3.5490456
Ann Cook,Shonna Beauchamp,5.217387
Ann Cook,Michel Snipes,3.9584215
Beverly Parker,Ann Cook,3.5291986
Beverly Parker,Lois Smith,3.515283
Beverly Parker,Ryan Thompson,4.8689194
Beverly Parker,Louise Barnes,3.3909616
Beverly Parker,Janice Neal,4.14776
Beverly Parker,Minnie Munoz,4.406544
Beverly Parker,Nicole Hill,4.3166885
Beverly Parker,Ignacio Medina,5.008377
Beverly Parker,Yolanda Dean,4.6819973
Beverly Parker,Brandy Adams,11.037773
Beverly Parker,Jose Peterson,3.859718
Beverly Parker,Eddie Buchanan,2.9920323
Beverly Parker,June Hawkins,11.8112755
Beverly Parker,Claudia Shaw,4.653036
Beverly Parker,Jaime Howell,4.4819603
Louise Butler,Ann Cook,4.8007603
Louise Butler,Kimberly Bailey,4.398274
Louise Butler,Amanda Sanders,5.1592155
Louise Butler,Anna Martin,4.8190126
Louise Butler,Donna Powell,4.9303102
Louise Butler,Ralph Cook,4.5357466
Louise Butler,David Richardson,4.398828
Louise Butler,Ashley Bishop,4.5962887
Louise Butler,Herman Sanders,4.832637
Louise Butler,Ignacio Medina,3.544708
Louise Butler,Lynn Hines,5.0549173
Louise Butler,Erika Taylor,5.707528
Maria Jenkins,Ann Cook,2.2014503
Maria Jenkins,Amanda Sanders,4.092513
Maria Jenkins,Joe Simmons,2.2798524
Maria Jenkins,Ernest Brooks,4.709097
Maria Jenkins,Julie Henderson,8.856026
Maria Jenkins,Doris Henderson,3.6142154
Maria Jenkins,Yolanda Dean,3.3010795
Maria Jenkins,Lynn Hines,3.960088
Maria Jenkins,Gretchen Sullivan,5.866644
Maria Jenkins,Dorothy Guerrero,5.0185146
Maria Jenkins,Meg Cable,3.5846071
Maria Jenkins,Karri Wilhelm,1.5932579
Donna Powell,Ann Cook,2.648109
Donna Powell,Louise Butler,4.9303102
Donna Powell,Andrea Turner,3.17952
Donna Powell,Andrew Washington,3.2233872
Donna Powell,Albert Smith,3.6195338
Donna Powell,Mary Price,3.1833277
Donna Powell,Ashley Mitchell,8.956112
Donna Powell,Angelica Howard,3.2980447
Donna Powell,Melanie Wells,3.69444
Donna Powell,Thelma Bowman,3.4165409
Donna Powell,Ronald Sharp,3.2034206
Donna Powell,Robert Casey,8.314196
Donna Powell,Janie Anderson,5.24398
Donna Powell,Glenda Jennings,3.4242625
Donna Powell,Erika Taylor,4.258814
Donna Powell,Ellie Lebron,9.181473
Nicole Evans,Ann Cook,2.1802795
Nicole Evans,Ashley Mitchell,3.874977
Nicole Evans,Kristine Ross,2.5691614
Nicole Evans,Valerie Lopez,3.4446352
Nicole Evans,Gregory Newton,3.541336
Nicole Evans,Brandi Lowe,4.044727
Nicole Evans,Charlene Stevens,5.031521
Nicole Evans,June Hawkins,4.5462856
Nicole Evans,Brenda Jackson,8.8293495
Nicole Evans,Narcisa Clarkson,9.024381
Nicole Evans,Kerstin Hahn,4.7591977
Nicole Evans,Lane Fusco,3.9342356
Kathryn Brooks,Ann Cook,2.8236794
Kathryn Brooks,Alan Miller,3.1296372
Kathryn Brooks,Jimmy Reed,3.9798703
Kathryn Brooks,Robert Cooper,4.59328
Kathryn Brooks,Sean Price,3.1764283
Kathryn Brooks,Joshua Jackson,9.098616
Kathryn Brooks,Sara Bailey,3.3873935
Kathryn Brooks,Kelly Green,7.887939
Kathryn Brooks,Beverly Taylor,7.547503
Kathryn Brooks,Ralph Norris,2.8457904
Kathryn Brooks,Kenneth Adkins,3.2530804
Kathryn Brooks,Angel Chandler,2.48624
Kathryn Brooks,Kristin Sanders,3.3731313
Kathryn Brooks,Jamila Abreu,3.1199265
Kathryn Brooks,Ping Curtin,3.0463104
Kathryn Brooks,Erich Goldman,3.080794
Warren Bridges,Ann Cook,3.4567356
Warren Bridges,Lois Smith,4.2957463
Warren Bridges,Anna Martin,3.6618586
Warren Bridges,Daisy Gross,4.3278728
Warren Bridges,Melanie Wells,4.0748043
Warren Bridges,Leah Mcbride,4.33772
Warren Bridges,Diane Saunders,1.9181936
Warren Bridges,Lori Watkins,4.4628086
Warren Bridges,Leah Pierce,2.8934672
Warren Bridges,Ethel Long,3.553585
Warren Bridges,Alex Madrid,2.4815547
Warren Bridges,Hal Richie,8.665673
Warren Bridges,Christal Means,3.6943517
Adrian Phillips,Ann Cook,9.117559
Adrian Phillips,Robert Cooper,5.8424864
Adrian Phillips,Margaret Evans,1.5581452
Adrian Phillips,Sean Price,8.9822
Adrian Phillips,John Diaz,3.9036555
Adrian Phillips,Johnny Turner,3.9951777
Adrian Phillips,Andrew Price,2.682343
Adrian Phillips,Ronald Evans,8.540775
Adrian Phillips,Herman Sanders,8.515499
Adrian Phillips,Thelma Bowman,2.3998742
Adrian Phillips,Colin Watson,5.6935186
Adrian Phillips,Hsiu Alcorn,2.5611687
Muriel Houston,Ann Cook,2.353842
Muriel Houston,Martin Johnson,1.9008977
Muriel Houston,Norman Harris,2.6816053
Muriel Houston,Norman Bryant,2.8994508
Muriel Houston,Sabrina Newton,3.413374
Muriel Houston,Colin Watson,4.606722
Muriel Houston,Maxine Cross,7.886718
Muriel Houston,Muriel Hicks,3.876493
Muriel Houston,Jaime Howell,7.451343
Muriel Houston,Kristin Sanders,2.7817225
Muriel Houston,Shonna Beauchamp,4.6887417
Hal Richie,Ann Cook,2.6685448
Hal Richie,Lisa Thomas,4.419094
Hal Richie,Lois Smith,5.7963057
Hal Richie,Kimberly Bailey,3.4648056
Hal Richie,Louise Williams,3.0513983
Hal Richie,Rebecca Jenkins,3.1554852
Hal Richie,Rita Sherman,4.5060997
Hal Richie,Nick Kim,3.5913358
Hal Richie,Helen Padilla,9.28558
Hal Richie,Roland Stevenson,4.2304993
Hal Richie,Angelo Obrien,2.4784946
Hal Richie,Warren Bridges,8.665673
Hal Richie,Rick Harris,2.960446
Hal Richie,Leah Pierce,3.335994
Hal Richie,Marsha Campbell,3.4881616
Hal Richie,Alex Madrid,3.8829718
Hal Richie,Frank Michael,8.198475
Kerstin Hahn,Ann Cook,3.5490456
Kerstin Hahn,Clarence Diaz,2.4683967
Kerstin Hahn,Albert Smith,3.3000028
Kerstin Hahn,Jeffrey Butler,3.64825
Kerstin Hahn,Nicole Evans,4.7591977
Kerstin Hahn,Minnie Munoz,2.8455386
Kerstin Hahn,Angelo Obrien,3.2821372
Kerstin Hahn,Kristine Schultz,2.1510072
Kerstin Hahn,Kourtney Valentin,2.9870348
Shonna Beauchamp,Ann Cook,5.217387
Shonna Beauchamp,Robert Cooper,15.335536
Shonna Beauchamp,Kimberly Bailey,4.3478556
Shonna Beauchamp,Teresa Patterson,5.2552996
Shonna Beauchamp,Larry Bennett,4.363536
Shonna Beauchamp,Mary Price,3.9248867
Shonna Beauchamp,Rachel Barnes,3.9695115
Shonna Beauchamp,Andrew Price,5.0191946
Shonna Beauchamp,Kelly Smith,5.177439
Shonna Beauchamp,Martin Johnson,5.2623954
Shonna Beauchamp,Donna Elliott,4.9876738
Shonna Beauchamp,Minnie Munoz,3.8547735
Shonna Beauchamp,Russell Nash,6.078079
Shonna Beauchamp,Gregory Newton,6.048541
Shonna Beauchamp,Shelia Manning,5.1167984
Shonna Beauchamp,Brandy Adams,5.6136065
Shonna Beauchamp,Dorothy Guerrero,4.477599
Shonna Beauchamp,Muriel Houston,4.6887417
Shonna Beauchamp,Ellie Lebron,5.67669
Michel Snipes,Ann Cook,3.9584215
Michel Snipes,George Clark,3.5671287
Michel Snipes,David Scott,3.2625942
Michel Snipes,Joe Simmons,3.1478655
Michel Snipes,Julia Allen,3.324669
Michel Snipes,Ralph Norris,9.527622
Michel Snipes,Ollie Ball,8.676592
Michel Snipes,Sabrina Newton,8.976032
Michel Snipes,Leah Pierce,3.096057
Michel Snipes,Dorothy Guerrero,9.966274
Michel Snipes,Harris Morrow,9.070049
Michel Snipes,Mia Fish,5.331584
Michel Snipes,Marlin Hardesty,8.8268585
Lois Smith,Beverly Parker,3.515283
Lois Smith,Heather Bell,5.198021
Lois Smith,Darrell Schwartz,4.847455
Lois Smith,Dan Delgado,4.4621763
Lois Smith,Misty Hill,5.468979
Lois Smith,Kristy Drake,4.3041296
Lois Smith,Sheldon Curry,5.0861444
Lois Smith,Angelo Obrien,3.4381528
Lois Smith,Warren Bridges,4.2957463
Lois Smith,Colin Watson,14.7212925
Lois Smith,Angel Chandler,4.952469
Lois Smith,Muriel Hicks,6.0227137
Lois Smith,Jennie Rios,4.8715644
Lois Smith,Hal Richie,5.7963057
Lois Smith,Mia Fish,13.707958
Ryan Thompson,Beverly Parker,4.8689194
Ryan Thompson,Jimmy Reed,2.6016366
Ryan Thompson,Samuel Sanchez,7.9901977
Ryan Thompson,Anna Howard,3.5218961
Ryan Thompson,Daisy Gross,3.1260138
Ryan Thompson,Ashley Bishop,3.318335
Ryan Thompson,Rogelio Gibbs,3.3448973
Ryan Thompson,Brandi Lowe,3.6776764
Ryan Thompson,Diane Saunders,8.769808
Ryan Thompson,Allan Sullivan,2.7545152
Ryan Thompson,Geraldine Colon,3.1714852
Ryan Thompson,Kristine Schultz,2.6248116
Ryan Thompson,Callie Mcreynolds,4.4352536
Ryan Thompson,Ping Curtin,2.460205
Louise Barnes,Beverly Parker,3.3909616
Louise Barnes,David Scott,1.7800344
Louise Barnes,Andrea Turner,4.8699694
Louise Barnes,Kenneth Ross,2.8671324
Louise Barnes,Ronald Evans,9.046987
Louise Barnes,Julia Allen,2.997442
Louise Barnes,Angelica Howard,3.3263278
Louise Barnes,Norman Bryant,3.090742
Louise Barnes,Brandon Morton,2.3504257
Louise Barnes,Allison Jennings,3.3910842
Louise Barnes,Robert Casey,3.7716637
Louise Barnes,Ida Reed,3.6407204
Louise Barnes,Willie Schneider,8.820137
Louise Barnes,Leah Pierce,4.006917
Louise Barnes,Ana Cook,3.6001842
Louise Barnes,Silvia Carroll,3.512943
Louise Barnes,Consuelo Cordova,3.0443854
Louise Barnes,Tamisha Nunes,3.3239808
Janice Neal,Beverly Parker,4.14776
Janice Neal,Cynthia Miller,3.4784586
Janice Neal,Rose Carter,3.698564
