Source,Target,Weight
"Anderson, Carol ","Pitt, Brad ",4.55764
"Anderson, Carol ","Ruiz, Ricardo",1.087207
"Anderson, Carol ","Sewkumar, Nori",3.5382557
"Anderson, Carol ","Singh, Nan ",3.1253428
"Anderson, Carol ","Squatrito, Kristen",1.5353069
"Anderson, Carol ","Sutwell, Barbara",2.311988
"Anderson, Carol ","Szabo, Andrew",3.1869788
"Anderson, Carol ","Terry, Sharlene ",3.7751584
"Anderson, Carol ","Theamstern, Sophia",1.581663
"Anderson, Carol ","Torrence, Jack",1.303714
"Anderson, Carol ","True, Edward",0.42626354
"Anderson, Carol ","Veera, Abdellah ",0.62018055
"Anderson, Carol ","Villanueva, Noah",3.9756005
"Anderson, Carol ","Walker, Roger",3.07224
"Anderson, Carol ","Williams, Jacquelyn  ",2.948687
"Anderson, Carol ","Winthrop, Jordan  ",4.060419
"Anderson, Carol ","Zima, Colleen",1.3567296
"Anderson, Linda  ","Barbossa, Hector",5.636139
"Anderson, Linda  ","Barton, Nader",2.5859454
"Anderson, Linda  ","Bates, Norman",5.6595626
"Anderson, Linda  ","Beatrice, Courtney ",6.661943
"Anderson, Linda  ","Becker, Scott",3.332782
"Anderson, Linda  ","Bernstein, Sean",7.7442603
"Anderson, Linda  ","Biden, Lowan  M",7.8334208
"Anderson, Linda  ","Bugali, Josephine ",10.178547
"Anderson, Linda  ","Cady, Max ",9.464966
"Anderson, Linda  ","Chigurh, Anton",5.9837027
"Anderson, Linda  ","Chivukula, Enola",6.5295935
"Anderson, Linda  ","Cierpiszewski, Caroline  ",5.1563387
"Anderson, Linda  ","Corleone, Vito",6.871446
"Anderson, Linda  ","Del Bosque, Keyla",7.325907
"Anderson, Linda  ","Devito, Tommy",6.2448974
"Anderson, Linda  ","Dietrich, Jenna  ",4.2869883
"Anderson, Linda  ","Driver, Elle",9.935319
"Anderson, Linda  ","Engdahl, Jean",9.677759
"Anderson, Linda  ","Foss, Jason",10.206667
"Anderson, Linda  ","Fraval, Maruk ",8.172581
"Anderson, Linda  ","Gaul, Barbara",12.488763
"Anderson, Linda  ","Goble, Taisha",6.277494
"Anderson, Linda  ","Gosciminski, Phylicia  ",6.3881416
"Anderson, Linda  ","Gray, Elijiah  ",8.141451
"Anderson, Linda  ","Gross, Paula",4.4763885
"Anderson, Linda  ","Hankard, Earnest",9.700013
"Anderson, Linda  ","Hendrickson, Trina",7.54501
"Anderson, Linda  ","Hudson, Jane",5.8564496
"Anderson, Linda  ","Jeannite, Tayana",9.268047
"Anderson, Linda  ","Johnston, Yen",8.965686
"Anderson, Linda  ","Khemmich, Bartholemew",6.3673444
"Anderson, Linda  ","Knapp, Bradley  J",11.460048
"Anderson, Linda  ","Leach, Dallas",7.9355097
"Anderson, Linda  ","Lunquist, Lisa",7.086801
"Anderson, Linda  ","Martin, Sandra",9.034282
"Anderson, Linda  ","Myers, Michael",6.0585804
"Anderson, Linda  ","Ndzi, Colombui",7.4170294
"Anderson, Linda  ","Nguyen, Dheepa",7.573654
"Anderson, Linda  ","Onque, Jasmine",6.9117823
"Anderson, Linda  ","Owad, Clinton",5.8739486
"Anderson, Linda  ","Patronick, Lucas",5.866841
"Anderson, Linda  ","Smith, Martin",4.1418934
"Anderson, Linda  ","Rarrick, Quinn",3.2681055
"Anderson, Linda  ","Roberson, May",7.683417
"Anderson, Linda  ","Rossetti, Bruno",4.6774325
"Anderson, Linda  ","Roup,Simon",4.645824
"Anderson, Linda  ","Sadki, Nore  ",4.141261
"Anderson, Linda  ","Salter, Jason",4.6039147
"Anderson, Linda  ","Stanford,Barbara  M",1.530958
"Anderson, Linda  ","Terry, Sharlene ",6.202692
"Anderson, Linda  ","Villanueva, Noah",6.4031105
"Anderson, Linda  ","Von Massenbach, Anna",4.675672
"Anderson, Linda  ","Williams, Jacquelyn  ",5.376333
"Anderson, Linda  ","Zima, Colleen",3.7847025
"Andreola, Colby","Becker, Scott",0.4846656
"Andreola, Colby","Booth, Frank",3.1919022
"Andreola, Colby","Bozzi, Charles",0.57113045
"Andreola, Colby","Bugali, Josephine ",7.331303
"Andreola, Colby","Candie, Calvin",7.514957
"Andreola, Colby","Cierpiszewski, Caroline  ",2.3086476
"Andreola, Colby","Daneault, Lynn",3.5177743
"Andreola, Colby","Dobrin, Denisa  S",7.6613936
"Andreola, Colby","Dunn, Amy  ",11.871117
"Andreola, Colby","Erilus, Angela",7.203213
"Andreola, Colby","Evensen, April",3.1223335
"Andreola, Colby","Galia, Lisa",5.663707
"Andreola, Colby","Givens, Myriam",0.98088235
"Andreola, Colby","Gonzalez, Cayo",5.9904547
"Andreola, Colby","Gross, Paula",1.6285692
"Andreola, Colby","Guilianno, Mike",1.2378014
"Andreola, Colby","Hendrickson, Trina",4.697603
"Andreola, Colby","Jeannite, Tayana",6.4207573
"Andreola, Colby","Khemmich, Bartholemew",3.519822
"Andreola, Colby","Knapp, Bradley  J",8.612858
"Andreola, Colby","Martin, Sandra",6.1869783
"Andreola, Colby","Meads, Elizabeth",4.288103
"Andreola, Colby","Monterro, Luisa",2.4408724
"Andreola, Colby","Moran, Patrick",7.951163
"Andreola, Colby","Motlagh,  Dawn",3.0245316
"Andreola, Colby","Ngodup, Shari ",4.565196
"Andreola, Colby","O'Hare, Lynn",4.685362
"Andreola, Colby","Owad, Clinton",3.0263646
"Andreola, Colby","Pitt, Brad ",4.1376324
"Andreola, Colby","Robinson, Elias",5.424889
"Andreola, Colby","Rose, Ashley  ",3.69696
"Andreola, Colby","Rossetti, Bruno",1.8296542
"Andreola, Colby","Salter, Jason",1.7561216
"Andreola, Colby","Smith, Joe",4.3155603
"Andreola, Colby","Squatrito, Kristen",1.1152952
"Andreola, Colby","Szabo, Andrew",2.7669697
"Andreola, Colby","Terry, Sharlene ",3.35515
"Andreola, Colby","Theamstern, Sophia",1.1616514
"Andreola, Colby","Torrence, Jack",0.88370186
"Andreola, Colby","Trang, Mei",0.99759215
"Andreola, Colby","Vega, Vincent",0.61839014
"Andreola, Colby","Villanueva, Noah",3.5555923
"Andreola, Colby","Von Massenbach, Anna",1.8278933
"Andreola, Colby","Whittier, Scott",1.3800479
"Andreola, Colby","Williams, Jacquelyn  ",2.5286777
"Andreola, Colby","Woodson, Jason",0.39683077
"Andreola, Colby","Ybarra, Catherine ",1.1613114
"Andreola, Colby","Zamora, Jennifer",0.41602978
"Athwal, Sam","Bacong, Alejandro ",4.1207447
"Athwal, Sam","Beatrice, Courtney ",2.7690449
"Athwal, Sam","Becker, Scott",0.5607452
"Athwal, Sam","Bondwell, Betsy",0.24620448
"Athwal, Sam","Bozzi, Charles",0.47428036
"Athwal, Sam","Buccheri, Joseph  ",0.40686134
"Athwal, Sam","Burke, Joelle",0.22494206
"Athwal, Sam","Carabbio, Judith",1.5326054
"Athwal, Sam","Carr, Claudia  N",0.7665418
"Athwal, Sam","Chace, Beatrice ",1.9373572
"Athwal, Sam","Chigurh, Anton",2.0907252
"Athwal, Sam","Cierpiszewski, Caroline  ",1.2632387
"Athwal, Sam","Corleone, Michael",6.2668886
"Athwal, Sam","Del Bosque, Keyla",3.433074
"Athwal, Sam","Dietrich, Jenna  ",0.3937173
"Athwal, Sam","Dobrin, Denisa  S",6.6159873
"Athwal, Sam","Evensen, April",2.0769255
"Athwal, Sam","Garcia, Raul",7.967637
"Athwal, Sam","Gerke, Melisa",1.1662667
"Athwal, Sam","Gill, Whitney  ",4.482624
"Athwal, Sam","Givens, Myriam",0.064528115
"Athwal, Sam","Gold, Shenice  ",4.4501686
"Athwal, Sam","Guilianno, Mike",0.1923912
"Athwal, Sam","Hankard, Earnest",5.8073397
"Athwal, Sam","Heitzman, Anthony",3.9976273
"Athwal, Sam","Hendrickson, Trina",3.652196
"Athwal, Sam","Horton, Jayne",3.4071188
"Athwal, Sam","Hudson, Jane",1.9634554
"Athwal, Sam","Keatts, Kramer ",4.155879
"Athwal, Sam","Lindsay, Leonara ",5.3857374
"Athwal, Sam","Maclennan, Samuel",3.714054
"Athwal, Sam","Martin, Sandra",5.141572
"Athwal, Sam","Miller, Ned",3.2976027
"Athwal, Sam","Monterro, Luisa",1.3954637
"Athwal, Sam","Myers, Michael",2.1656125
"Athwal, Sam","Navathe, Kurt",5.094077
"Athwal, Sam","Nguyen, Lei-Ming",4.5856524
"Athwal, Sam","O'Hare, Lynn",3.6399546
"Athwal, Sam","Smith, Martin",0.24858892
"Athwal, Sam","Purinton, Janine",0.06551086
"Athwal, Sam","Roehrich, Bianca",2.6424086
"Athwal, Sam","Roper, Katie",1.5904548
"Athwal, Sam","Singh, Nan ",1.6599252
"Athwal, Sam","Smith, Joe",3.270153
"Athwal, Sam","Stanford,Barbara  M",2.3632634
"Athwal, Sam","Terry, Sharlene ",2.3097422
"Athwal, Sam","Theamstern, Sophia",0.116241165
"Athwal, Sam","Trang, Mei",0.047818273
"Athwal, Sam","Trzeciak, Cybil",1.2993591
"Athwal, Sam","Wallace, Theresa",1.8690659
"Athwal, Sam","Warfield, Sarah",0.07666317
"Bachiochi, Linda","Beatrice, Courtney ",4.392721
"Bachiochi, Linda","Burke, Joelle",1.8486261
"Bachiochi, Linda","Carabbio, Judith",3.1562848
"Bachiochi, Linda","Carr, Claudia  N",0.85714597
"Bachiochi, Linda","Cierpiszewski, Caroline  ",2.8869188
"Bachiochi, Linda","Clayton, Rick",3.014637
"Bachiochi, Linda","Crimmings,   Jean",2.656957
"Bachiochi, Linda","Cross, Noah",7.764458
"Bachiochi, Linda","Daneault, Lynn",4.096043
"Bachiochi, Linda","Demita, Carla",2.9722285
"Bachiochi, Linda","Driver, Elle",7.66633
"Bachiochi, Linda","Engdahl, Jean",7.4087567
"Bachiochi, Linda","Erilus, Angela",7.7814794
"Bachiochi, Linda","Fitzpatrick, Michael  J",4.7388043
"Bachiochi, Linda","Galia, Lisa",6.241974
"Bachiochi, Linda","Gray, Elijiah  ",5.872357
"Bachiochi, Linda","Gross, Paula",2.2068422
"Bachiochi, Linda","Harrington, Christie ",0.0055949953
"Bachiochi, Linda","Hendrickson, Trina",5.275871
"Bachiochi, Linda","Hunts, Julissa",4.841591
"Bachiochi, Linda","Larotonda, William  ",4.3245316
"Bachiochi, Linda","Leach, Dallas",5.666401
"Bachiochi, Linda","Leruth, Giovanni",7.8488803
"Bachiochi, Linda","Lynch, Lindsay",1.5823371
"Bachiochi, Linda","Mahoney, Lauren  ",4.044615
"Bachiochi, Linda","Medeiros, Jennifer",5.31654
"Bachiochi, Linda","Miller, Ned",4.921278
"Bachiochi, Linda","Navathe, Kurt",6.7177496
"Bachiochi, Linda","Ngodup, Shari ",5.1434636
"Bachiochi, Linda","Ozark, Travis",6.2493496
"Bachiochi, Linda","Perry, Shakira",5.266229
"Bachiochi, Linda","Power, Morissa",0.4428012
"Bachiochi, Linda","Rossetti, Bruno",2.4079266
"Bachiochi, Linda","Roup,Simon",2.3763118
"Bachiochi, Linda","Ruiz, Ricardo",1.2454703
"Bachiochi, Linda","Saar-Beckles, Melinda",1.9940664
"Bachiochi, Linda","Salter, Jason",2.3343942
"Bachiochi, Linda","Sewkumar, Nori",3.6965168
"Bachiochi, Linda","Sloan, Constance",2.0869548
"Bachiochi, Linda","Smith, John",3.3430645
"Bachiochi, Linda","Theamstern, Sophia",1.7399257
"Bachiochi, Linda","True, Edward",0.5845277
"Bachiochi, Linda","Trzeciak, Cybil",2.9230392
"Bachiochi, Linda","Walker, Roger",3.2305014
"Bachiochi, Linda","Wallace, Theresa",0.24538498
"Bachiochi, Linda","Whittier, Scott",0.8017801
"Bachiochi, Linda","Woodson, Jason",0.9751075
"Bachiochi, Linda","Zamora, Jennifer",0.99430645
"Bacong, Alejandro ","Beatrice, Courtney ",6.8890853
"Bacong, Alejandro ","Becker, Renee",6.023455
"Bacong, Alejandro ","Blount, Dianna",13.865564
"Bacong, Alejandro ","Booth, Frank",6.266644
"Bacong, Alejandro ","Cady, Max ",9.691995
"Bacong, Alejandro ","Dietrich, Jenna  ",4.5143185
"Bacong, Alejandro ","Engdahl, Jean",9.904782
"Bacong, Alejandro ","Evensen, April",6.197089
"Bacong, Alejandro ","Fitzpatrick, Michael  J",7.2351155
"Bacong, Alejandro ","Foss, Jason",10.433678
"Bacong, Alejandro ","Galia, Lisa",8.738103
"Bacong, Alejandro ","Givens, Myriam",4.056242
"Bacong, Alejandro ","Goble, Taisha",6.5046587
"Bacong, Alejandro ","Gold, Shenice  ",8.56999
"Bacong, Alejandro ","Harrington, Christie ",2.5034878
"Bacong, Alejandro ","Ivey, Rose ",10.21817
"Bacong, Alejandro ","Knapp, Bradley  J",11.687031
"Bacong, Alejandro ","Martin, Sandra",9.261325
"Bacong, Alejandro ","Meads, Elizabeth",7.3626647
"Bacong, Alejandro ","Miller, Ned",7.4175634
"Bacong, Alejandro ","Monterro, Luisa",5.5157766
"Bacong, Alejandro ","O'Hare, Lynn",7.7598696
"Bacong, Alejandro ","Owad, Clinton",6.101139
"Bacong, Alejandro ","Smith, Martin",4.3692408
"Bacong, Alejandro ","Punjabhi, Louis  ",8.623306
"Bacong, Alejandro ","Rarrick, Quinn",3.495574
"Bacong, Alejandro ","Rose, Ashley  ",6.7716117
"Bacong, Alejandro ","Roup,Simon",4.8731165
"Bacong, Alejandro ","Ruiz, Ricardo",3.7426853
"Bacong, Alejandro ","Salter, Jason",4.8312116
"Bacong, Alejandro ","Smith, Joe",7.3901176
"Bacong, Alejandro ","Smith, John",5.8396235
"Bacong, Alejandro ","Stanford,Barbara  M",1.7588164
"Bacong, Alejandro ","Terry, Sharlene ",6.4298615
"Bacong, Alejandro ","Theamstern, Sophia",4.2369413
"Bacong, Alejandro ","Torrence, Jack",3.9591005
"Bacong, Alejandro ","Villanueva, Noah",6.630268
"Bacong, Alejandro ","Von Massenbach, Anna",4.9029617
"Bacong, Alejandro ","Wang, Charlie",4.283828
"Bacong, Alejandro ","Whittier, Scott",1.6966835
"Bacong, Alejandro ","Ybarra, Catherine ",4.2366014
"Bacong, Alejandro ","Zamora, Jennifer",3.4916372
"Barbossa, Hector","Becker, Renee",0.1601429
"Barbossa, Hector","Bondwell, Betsy",1.989318
"Barbossa, Hector","Buccheri, Joseph  ",1.3362526
"Barbossa, Hector","Cady, Max ",3.8291664
"Barbossa, Hector","Chace, Beatrice ",0.19424345
"Barbossa, Hector","Chigurh, Anton",0.34761146
"Barbossa, Hector","Corleone, Michael",4.523775
"Barbossa, Hector","Corleone, Vito",1.2354565
"Barbossa, Hector","Devito, Tommy",0.60883904
"Barbossa, Hector","Estremera, Miguel",0.7757269
"Barbossa, Hector","Fett, Boba",1.4077873
"Barbossa, Hector","Foss, Jason",4.5709047
"Barbossa, Hector","Gerke, Melisa",0.57684714
"Barbossa, Hector","Gosciminski, Phylicia  ",0.75210005
"Barbossa, Hector","Jackson, Maryellen",4.8174477
"Barbossa, Hector","Jeannite, Tayana",3.6322374
"Barbossa, Hector","Kampew, Donysha",3.4348745
"Barbossa, Hector","Keatts, Kramer ",2.4127655
"Barbossa, Hector","Kreuger, Freddy",0.7488985
"Barbossa, Hector","Lunquist, Lisa",1.4508324
"Barbossa, Hector","Carthy, B'Rigit",2.0952864
"Barbossa, Hector","Meads, Elizabeth",1.4995823
"Barbossa, Hector","Medeiros, Jennifer",1.9497519
"Barbossa, Hector","Miller, Ned",1.5544891
"Barbossa, Hector","Motlagh,  Dawn",0.23600961
"Barbossa, Hector","Myers, Michael",0.42249873
"Barbossa, Hector","Navathe, Kurt",3.3509636
"Barbossa, Hector","Nguyen, Dheepa",1.9377289
"Barbossa, Hector","Punjabhi, Louis  ",2.760378
"Barbossa, Hector","Purinton, Janine",1.6776029
"Barbossa, Hector","Roberson, May",2.0475006
"Barbossa, Hector","Roehrich, Bianca",0.89929485
"Barbossa, Hector","Rose, Ashley  ",0.9084387
"Barbossa, Hector","Rossetti, Bruno",0.95886916
"Barbossa, Hector","Sewkumar, Nori",0.32972527
"Barbossa, Hector","Singh, Nan ",0.08318854
"Barbossa, Hector","Sutwell, Barbara",0.8965455
"Barbossa, Hector","Terry, Sharlene ",0.56662846
"Barbossa, Hector","Vega, Vincent",3.406904
"Barbossa, Hector","Wang, Charlie",1.5799689
"Barbossa, Hector","Warfield, Sarah",1.8197769
"Barbossa, Hector","Whittier, Scott",4.168524
"Barbossa, Hector","Wolk, Hang  T",2.519795
"Barbossa, Hector","Ybarra, Catherine ",1.6272126
"Barone, Francesco  A","Becker, Scott",7.746769
"Barone, Francesco  A","Chivukula, Enola",4.549344
"Barone, Francesco  A","Clayton, Rick",5.7950687
"Barone, Francesco  A","Cockel, James",0.11384964
"Barone, Francesco  A","Corleone, Michael",0.919137
"Barone, Francesco  A","Crimmings,   Jean",6.15275
"Barone, Francesco  A","Cross, Noah",1.0452394
"Barone, Francesco  A","Dietrich, Jenna  ",6.7923083
"Barone, Francesco  A","Engdahl, Jean",1.4009409
"Barone, Francesco  A","Erilus, Angela",1.0282183
"Barone, Francesco  A","Estremera, Miguel",6.218639
"Barone, Francesco  A","Evensen, April",5.1091003
"Barone, Francesco  A","Fett, Boba",4.035125
"Barone, Francesco  A","Gill, Whitney  ",2.7034016
"Barone, Francesco  A","Girifalco, Evelyn",2.411995
"Barone, Francesco  A","Givens, Myriam",7.2505536
"Barone, Francesco  A","Goble, Taisha",4.8014727
"Barone, Francesco  A","Hendrickson, Trina",3.5338297
"Barone, Francesco  A","Jeannite, Tayana",1.8106747
"Barone, Francesco  A","Keatts, Kramer ",3.0301466
"Barone, Francesco  A","Langford, Lindsey",3.49407
"Barone, Francesco  A","Leach, Dallas",3.143299
"Barone, Francesco  A","Lundy, Susan",4.6140013
"Barone, Francesco  A","Lynch, Lindsay",7.227373
"Barone, Francesco  A","Carthy, B'Rigit",3.3476257
"Barone, Francesco  A","Roehrich, Bianca",4.5436172
"Barone, Francesco  A","Ruiz, Ricardo",7.564241
"Barone, Francesco  A","Singh, Nan ",5.5261006
"Barone, Francesco  A","Smith, John",5.46664
"Barone, Francesco  A","Sutwell, Barbara",6.3394575
"Barone, Francesco  A","Theamstern, Sophia",7.069784
"Barone, Francesco  A","Tippett, Jeanette",9.003094
"Barone, Francesco  A","Trang, Mei",7.233844
"Barone, Francesco  A","Williams, Jacquelyn  ",5.702757
"Barone, Francesco  A","Wolk, Hang  T",7.962705
"Barone, Francesco  A","Zima, Colleen",7.2947183
"Barton, Nader","Becker, Renee",3.2110987
"Barton, Nader","Bernstein, Sean",5.159302
"Barton, Nader","Bondwell, Betsy",1.0616418
"Barton, Nader","Bozzi, Charles",0.8335663
"Barton, Nader","Buccheri, Joseph  ",1.7147062
"Barton, Nader","Chigurh, Anton",3.398567
"Barton, Nader","Cierpiszewski, Caroline  ",2.5710819
"Barton, Nader","Clayton, Rick",2.6988
"Barton, Nader","Crimmings,   Jean",2.3411195
"Barton, Nader","Delarge, Alex",1.9063778
"Barton, Nader","Evensen, April",3.3847673
"Barton, Nader","Galia, Lisa",5.92614
"Barton, Nader","Harrington, Christie ",0.31024677
"Barton, Nader","Heitzman, Anthony",5.305467
"Barton, Nader","Hutter, Rosalie",0.52564114
"Barton, Nader","Jhaveri, Sneha  ",3.8225985
"Barton, Nader","Khemmich, Bartholemew",3.7822554
"Barton, Nader","Leach, Dallas",5.3505664
"Barton, Nader","Lundy, Susan",3.8798656
"Barton, Nader","Lunquist, Lisa",4.501786
"Barton, Nader","Maclennan, Samuel",5.021894
"Barton, Nader","Medeiros, Jennifer",5.0007052
"Barton, Nader","Miller, Brannon",0.8432189
"Barton, Nader","Owad, Clinton",3.288798
"Barton, Nader","Ozark, Travis",5.9335155
"Barton, Nader","Power, Morissa",0.75864154
"Barton, Nader","Saar-Beckles, Melinda",1.6782278
"Barton, Nader","Smith, Joe",4.5779934
"Barton, Nader","Torrence, Jack",1.1461374
"Barton, Nader","Vega, Vincent",0.3559543
"Barton, Nader","Walker, Roger",2.9146647
"Barton, Nader","Ybarra, Catherine ",1.4237467
"Barton, Nader","Zamora, Jennifer",0.6784658
"Bates, Norman","Becker, Scott",2.3272853
"Bates, Norman","Candie, Calvin",4.7030106
"Bates, Norman","Carter, Michelle ",3.3048944
"Bates, Norman","Chace, Beatrice ",0.17081644
"Bates, Norman","Cockel, James",5.5333347
"Bates, Norman","Demita, Carla",0.41799214
"Bates, Norman","Dougall, Eric",1.9014635
"Bates, Norman","Gill, Whitney  ",2.7160835
"Bates, Norman","Girifalco, Evelyn",3.0074902
"Bates, Norman","Goble, Taisha",0.6180124
"Bates, Norman","Gonzalez, Maria",2.2110672
"Bates, Norman","Gray, Elijiah  ",2.4821424
"Bates, Norman","Heitzman, Anthony",2.2310867
"Bates, Norman","Hunts, Julissa",1.451375
"Bates, Norman","Ivey, Rose ",4.331956
"Bates, Norman","Johnston, Yen",3.3064318
"Bates, Norman","Langford, Lindsey",1.925415
"Bates, Norman","Myers, Michael",0.39907172
"Bates, Norman","Ngodup, Shari ",1.7532482
"Bates, Norman","Onque, Jasmine",1.2523699
"Bates, Norman","Owad, Clinton",0.21441555
"Bates, Norman","Rossetti, Bruno",0.9822961
"Bates, Norman","Ruiz, Ricardo",2.1447568
"Bates, Norman","Saar-Beckles, Melinda",1.3961581
"Bates, Norman","Sewkumar, Nori",0.30629826
"Bates, Norman","Smith, Sade",0.2133484
"Bates, Norman","Steans, Tyrone  ",2.7721624
"Bates, Norman","Sutwell, Barbara",0.91997254
"Bates, Norman","Szabo, Andrew",0.044979572
"Bates, Norman","Terry, Sharlene ",0.54320145
"Bates, Norman","Woodson, Jason",2.4151201
"Bates, Norman","Ybarra, Catherine ",1.6506397
"Bates, Norman","Zima, Colleen",1.8752335
"Beatrice, Courtney ","Biden, Lowan  M",1.1715851
"Beatrice, Courtney ","Blount, Dianna",6.977046
"Beatrice, Courtney ","Buccheri, Joseph  ",2.3621838
"Beatrice, Courtney ","Cady, Max ",2.803235
"Beatrice, Courtney ","Chan, Lin",0.23523903
"Beatrice, Courtney ","Cierpiszewski, Caroline  ",1.5058064
"Beatrice, Courtney ","Clayton, Rick",1.378088
"Beatrice, Courtney ","Corleone, Michael",3.4978437
"Beatrice, Courtney ","Cross, Noah",3.3717413
"Beatrice, Courtney ","Davis, Daniel",2.5383883
"Beatrice, Courtney ","Delarge, Alex",2.170512
"Beatrice, Courtney ","Demita, Carla",1.4204965
"Beatrice, Courtney ","Dobrin, Denisa  S",3.846943
"Beatrice, Courtney ","Fitzpatrick, Michael  J",0.34608364
"Beatrice, Courtney ","Gerke, Melisa",1.6027786
"Beatrice, Courtney ","Gonzalez, Cayo",2.1760035
"Beatrice, Courtney ","Gonzalez, Maria",1.2085629
"Beatrice, Courtney ","Gray, Elijiah  ",1.4796381
"Beatrice, Courtney ","Gross, Paula",2.1858857
"Beatrice, Courtney ","Guilianno, Mike",2.576654
"Beatrice, Courtney ","Jacobi, Hannah  ",1.7323151
"Beatrice, Courtney ","Le, Binh",1.9671803
"Beatrice, Courtney ","Lundy, Susan",0.19702053
"Beatrice, Courtney ","Moran, Patrick",4.136712
"Beatrice, Courtney ","Navathe, Kurt",2.3250322
