source,target,weight
Christopher Robinson,Glenn Martinez,0.4695515
Larry Allen,Jasmine Hogan,0.470726
Thomas Ramirez,Lizzette Sherwood,0.58158493
Susan Ramirez,Delta Scholl,0.667937
Joan Long,Summer Lachance,0.32137698
Martin Collins,Isabel Ramos,0.53381336
Lela Sutton,Sharda Zamora,0.27633935
Susan Ramirez,Duane Hamilton,0.4075927
Phillip White,Jack Bell,0.42537397
Geri Minor,Briana Willey,0.6099688
Sue Rodriquez,Bridget Mills,0.50840783
Drew Poole,Vivien Olivo,0.47199726
Harold Jones,Tomoko Kimble,0.4122709
Marilyn Henderson,Briana Willey,0.6705008
Christopher Robinson,Kerry Copeland,0.45806062
Jack Bell,Kari Willis,0.4352411
Peter Cox,Frankie Spencer,0.53365177
Joyce Malone,Warner Stephenson,0.28579575
Christina Gonzales,Carolyn Bennett,0.13380812
Leigh Benson,Melody Yates,0.56453526
Cynthia Miller,Bernard Mcbride,0.08012541
Christina Tate,America Alarcon,0.424955
Jennifer Watkins,Annette Hubbard,0.41698194
Jasmine Hogan,Vernetta Swann,0.3846677
Cecelia Gibson,Dorothy Guerrero,0.4192382
Larry Bennett,Micah Fay,0.5725906
Holly Hunt,Natalya Espino,0.2410463
Kelli Turner,Wendell Wilkins,0.55785614
Simon Jefferson,Marianne Hogan,0.16078228
Garrett Myers,Laverne Ingram,0.58230597
Julie Rivera,Cleora Burch,0.46410882
Paulette Fox,Joetta Allred,0.3021866
Nicolas Roy,Reita Easley,0.2667042
Billy Green,Sierra Redman,0.41060865
Bessie Bell,Milton Steele,0.30183363
Jonathon Singleton,Lana Paul,0.40260184
Chris Rivera,Joanne Fitzgerald,0.74605405
Felipe Wong,Teresa Bass,0.54755324
Wendell Wilkins,Kathern Greathouse,0.33779198
Phyllis Reed,Jermaine Barnett,0.30950046
Keith Simmons,Steven Williams,0.4254722
Alfred Romero,Deandre Ferris,0.1772923
Julia Allen,Bessie Welch,0.22986244
Larry Bennett,Wilfred Sutton,0.2906804
Catherine Foster,Harold Cunningham,0.37942928
Ramona Fowler,Josef Cochran,0.21201505
Lynn Hines,Claire Hardy,0.53088075
Jack Ward,Dawn Powell,0.65060824
Terry Hernandez,Andrea Mccarthy,0.3747263
Caroline Davis,Floy Hood,0.20966591
Mary Price,Guadalupe Santos,0.56826407
Kerry Lambert,Rosalie Welch,0.32659972
Kevin Lee,Thelma Daniel,0.45344573
Felicia Gray,Casey Reeves,0.46674478
Walter Ross,Tova Florence,0.6638895
Ada Rios,Melba Long,0.32592338
Miranda Green,Kay Jefferson,0.2559778
Lynn Hines,Glenn Martinez,0.31756365
Roxanne Rowe,Harris Morrow,0.47847712
Jimmy Reed,Andrew Henderson,0.23441862
Salvatore Munoz,Michelle Washington,0.59267944
Andrea Turner,Mae Francis,0.29460746
Wallace Griffin,Genia Keaton,0.5579352
Brittany Silva,Deangelo Boykin,0.11880633
Lillian Rogers,Elsa Murray,0.34889448
Ada Rios,Bunny Barrera,0.2798615
Katherine Hill,Sherri Ruiz,0.37238914
Samuel Sanchez,Christal Means,0.54447085
Clarence Jackson,Lisa Ramirez,0.47280014
Terry Bell,Tonya Carroll,0.5431845
Linda Washington,Sally Adams,0.511152
Andrea Turner,Marty Rivera,0.21578284
Henrietta Townsend,Ruth Christensen,0.4470722
Rebecca Perez,Geraldine Colon,0.24256684
Caleb Murphy,Joanie Barr,0.6772127
Gerald Robinson,Lizzette Sherwood,0.5864886
Wanda Davis,Miriam Dixon,0.40043443
Shirley Lane,Kay Jefferson,0.38448864
Melody Yates,Carmel Knutson,0.39048892
Al Bailey,Jeannette Jordan,0.4219864
Lula Sherman,Joyce Malone,0.18653275
Ida Patterson,Wanda Williams,0.28021753
Joe Alexander,Allan Sullivan,0.55047303
Marilyn Harris,Lori Lee,0.06836784
Luke Sharp,Charissa Mcgowan,0.4484687
Henry Perry,Kenneth Adkins,0.13890807
Jeffrey Rodriguez,Allison Patrick,0.5505764
Edward Harris,Pam Guzman,0.5727996
Pete Perez,Sharda Zamora,0.37288272
Ralph Long,Tabitha Mendez,0.60570145
Brenda Price,Bradford Fuller,0.242772
Joshua Perry,Brian Watson,0.19162731
Fred Sandoval,Lanny Gallegos,0.3648126
Joshua Peterson,Silvia Garner,0.5981479
Kari Willis,Leona Schneider,0.3448851
Sammy Williamson,Lucy Walsh,0.4800946
Julia Allen,Audra Avila,0.5045941
Stephen Gonzales,Lee Moss,0.43236738
Donald Young,Joshua Alexander,0.4735043
Jerry Moore,Charlie Andrews,0.516784
Robert Cooper,Raymond Martinez,0.41625452
Veronica Zimmerman,Naomi Mclaughlin,0.7525163
Sadie Mccarthy,Marlin Hardesty,0.4234293
Paula Foster,Adrian Phillips,0.6990975
Bobby Sanchez,Ruth Davis,0.7505302
Lillian Hill,Aurea Parrott,0.24518968
Mattie Watts,Shirley Olson,0.46705794
Joseph Bennett,Anne Nash,0.49208552
Marion Palmer,Minh Graf,0.4201976
Allison Jennings,Melinda Knight,0.38409507
Stacey Stephens,Judie Meacham,0.34609026
Michael Wright,Carlos Moore,0.48288232
Nicole Kelly,Helen Padilla,0.5126913
Angie Ross,Freda Hardy,0.55216366
Herman Sanders,Sabrina Love,0.47513175
Joel Joseph,Hugo Torres,0.28917235
Eugene Turner,Jasmine Lyons,0.1866173
Warner Stephenson,Weston Belanger,0.5171732
Terence Ray,Frankie Spencer,0.2864923
Sean White,Nicole Perry,0.52355325
Howard Young,Cory Gross,0.20830734
Paulette Bridges,Anita Bailey,0.5341838
Constance Parks,Wally Bankston,0.56522906
Lisa Ward,Gretchen Stone,0.31813222
Maria Frazier,Helena Grice,0.31152445
Tanisha Conklin,Mallory Schubert,0.23170234
Keith Williams,Winifred Armstrong,0.84438145
Ralph Rivera,Rose Powell,0.19256891
Kerry Schneider,Ruby Williamson,0.46378934
Denise Armstrong,Zella Bratcher,0.5330526
Kenneth Ross,Bobbie Mcdonald,0.4597537
Sandy Price,Elinor Hayden,0.39583427
Wilbur Blair,Dania Metzler,0.56208974
Latarsha Daugherty,Christin Patino,0.40604407
Kenneth Cox,Stevie Butts,0.5402585
Janice Anderson,Tommie Chapman,0.74446976
Benny Diaz,Dawn Gutierrez,0.18354096
David James,Vera Sanchez,0.28010762
Lois Smith,Ida Patterson,0.22576143
Vivian Frank,Clarita Coates,0.35760367
Aaron Rogers,Domingo Wallace,0.55715245
Kerry Lambert,Chase Kitchens,0.2346396
Wayne Walker,Dorothy Carter,0.27977085
Carla Arnold,Idell Collado,0.69025433
Ronald Gregory,Chung Bickford,0.35820007
Carlos Jones,Madaline Weller,0.7121522
Emily Taylor,Sherry Marshall,0.35731977
Nancy Morgan,Gladys Larson,0.51148486
Miguel Klein,Rosie Newton,0.26016498
Raymond Chapman,Lamont Eller,0.628299
Louise Butler,Nicole Evans,0.46769857
Ruby Hernandez,Anne Nash,0.5158367
Roger Nelson,Clint Knight,0.4018193
Catherine Foster,Carolynn Stacey,0.30622345
Judy Clark,Carlos Jones,0.064399734
Chris Cooper,Emmett Alvarez,0.5257265
Guadalupe Tyler,Bobbye Crosby,0.54123044
Gilbert Perkins,Warner Stephenson,0.40294212
Maria Sanders,Steven Williams,0.41784763
Melba Yates,Jamila Abreu,0.34890735
Angela Armstrong,Britt Poirier,0.28669828
Vera Sanchez,Jaime Howell,0.32664788
Johnny Turner,Tasha Owens,0.4614975
Bruce Morris,Felicia Gray,0.29482186
Santo Heck,Hank Mahan,0.42952096
Richard Stewart,Mildred Allen,0.25798386
Teresa Bass,Francis Walton,0.2444046
Shemeka Folse,Harrison Kohn,0.45140755
Ralph Wright,Helen Padilla,0.6769503
Kimberly Bailey,Amy Gray,0.37405425
Greg Salazar,Ernestine Williamson,0.27931088
Debbie Jennings,Nidia Mccarter,0.2540657
Norman Bryant,Denise Armstrong,0.34980315
Percy Griffith,Charlene Jefferson,0.9125201
Helen Flores,Elsie Garza,0.45292246
Maria Jenkins,Dacia Loyd,0.34582567
Jason Gray,Nancy Morris,0.47040278
Eugene Turner,Arnita Herrick,0.30293566
Christina Tate,Gertude Kingsley,0.34167922
Gabriel Dennis,Erma Carpenter,0.21991502
Steven Frazier,Virgilio Hite,0.56717205
Jean Caldwell,Jessie Hart,0.67473626
Stephen Gonzales,Summer Hudgens,0.39313102
Lori Anderson,Leticia Garrett,0.4496953
Sherri Ruiz,Ola Sinclair,0.265912
Keith James,Eunice Becker,0.53680116
Carole Palmer,Kristi Mitchell,0.44539922
Esther Mcbride,Billie Blake,0.67209405
Andrew Washington,Martin Johnson,0.31718624
Maggie Lane,Maxine Berry,0.23127235
Gloria Jones,Leigh Daniel,0.5210202
Dean Cross,Gladys Nunez,0.26593757
Seth Webb,Lisa Ramirez,0.47723716
Patrick White,Ollie Ball,0.3489136
Douglas Reyes,Roy Cross,0.056410775
Enrique Olson,Demetrius Forbes,0.50686204
Joan Long,Joyce Green,0.49067765
Wanda Butler,Wanda Powell,0.8819145
Henry Baker,Matthew Roberts,0.11122687
Chris Rivera,Ellen Huff,0.84334975
Larry Phillips,Danny Bass,0.64898956
Simon Jefferson,America Alarcon,0.23658447
Donna Cox,Craig Wood,0.5575523
Phyllis Hernandez,Whitney Simon,0.44529194
Jerry Moore,Jerrell Mcmurray,0.38797086
Colleen Wilkerson,Meghan Ortega,0.82350284
Brandy Wade,Ji Leach,0.24931763
Jessica Miller,Abel Cole,0.29376453
Brian Gonzalez,Brittany Silva,0.33672154
Louise Williams,Toni Spencer,0.28772348
Beatrice Francis,Kay Jefferson,0.1813765
Douglas Reyes,Cora Gomez,0.4655251
Joya Freedman,Audra Avila,0.35793382
Peter Bowers,Tasha Owens,0.5107786
Katherine Hill,Monet Limon,0.27556598
John Rogers,Maureen Curry,0.41032898
Eugene Turner,Teresa Bass,0.35052538
Charles Hill,Tina Gross,0.5235128
Yolanda Dean,Bonnie Parsons,0.3781674
Anna Howard,Shirley Bryant,0.38947272
Steve Powell,Tasha Owens,0.40514374
David Scott,Terry Bell,0.244884
Donald Massey,Desiree Robbins,0.6528609
Rhonda Curry,Teresa Bass,0.37477916
Clayton Freeman,Eva Chavez,0.650707
Kathy Reed,Lisa Ramirez,0.31469107
Dean Cross,Anne Nash,0.28841263
Gregory Lewis,Rachel Summers,0.53607553
Sara Shaw,Chase Kitchens,0.4020965
Melba Yates,Pat Marshall,0.32366335
Dawn Gutierrez,Shawnee Sotelo,0.6269537
Brian Gonzalez,Jasmine Hogan,0.347991
Teresa Patterson,Sherri Caldwell,0.32887924
Steven Thomas,Edison Boothe,0.4527154
Moses Simpson,Desmond Yanez,0.3742563
Norma Clark,Alicia Barber,0.22343008
Aaron Rogers,Winifred Armstrong,0.51798743
Joe Simmons,Javier Hawkins,0.3002619
John Rogers,Jo Cunningham,0.5829805
Jose Cook,Karla Schmidt,0.3450029
Sarah Kelly,Luke Sharp,0.50139093
Kevin Lee,Cody Larson,0.4457351
Oscar Collier,Melanie Wells,0.04604686
Ira Gordon,Kari Garza,0.44436318
Jack Hughes,Erin Barnett,0.53291917
Desiree Brock,Hazel Stewart,0.25798726
Bruce Morris,Erma Carpenter,0.3455764
Joshua Perry,Carmen Owen,0.37162596
David James,Jacob Ramirez,0.09500255
Wayne Watson,Vanesa Gatlin,0.29725116
Saul Crawford,Asha Saucedo,0.46291912
Anne Jenkins,Christin Patino,0.44037896
Nancy Morgan,Rubie Brackett,0.43721896
Tasha Harmon,Dania Metzler,0.572188
Emily Martin,Erick Flowers,0.4341609
Ruby Lopez,Samuel Thompson,0.19755624
Randal Hudson,Piedad Southerland,0.41834193
Andrea James,Zola Keel,0.6922683
Gertude Kingsley,Aleshia Barham,0.60725
Virginia Wood,Sha Coffey,0.32393402
Alison Craig,Patsy Fowler,0.28689998
Darin Mcguire,Kate Sharp,0.5984429
Kimberly Bailey,Louise Mathis,0.5693212
Donald Nelson,Janet Tucker,0.3754378
Maria Sanders,Mika Aranda,0.33940428
Billy Green,Brett Webster,0.3933673
Jose Walker,Dwayne Wolfe,0.5237207
Shawn Harris,Margie Nguyen,0.5700954
Victoria Morales,Nichole Watson,0.5325937
Denise Montgomery,Adrian Phillips,0.52342844
Kimberly Hill,Jorge Peters,0.22477002
Cynthia Roberts,Lyle Yates,0.58725
Otis Waters,Cory Sumner,0.29752666
Jennie Gardner,Audra Avila,0.3005079
Nicholas Nelson,Danny Bass,0.70917904
Laura Mitchell,Caleb Murphy,0.17471899
Tasha Harmon,Karole Grier,0.7946147
Rachel Ward,Minh Graf,0.5878849
Margarita Delgado,Tasha Owens,0.39984012
Kendra Mccoy,Faye Norman,0.33617336
Calvin Copeland,Jared Pope,0.3622368
Sherry Marshall,Melvin Little,0.42325884
Brandy Harmon,Audrey Ortega,0.37680644
Laura Martinez,Ervin Mccormick,0.7728719
Guadalupe Santos,Muriel Hicks,0.5953401
Delia Hayes,Scottie Hamel,0.31574744
Maria Jenkins,Lionel Vaughn,0.43262786
Amanda Sanders,Kaylee Santana,0.30141753
Andrea Jones,Piedad Southerland,0.4366997
Lucille Morales,Valerie Dawson,0.29608214
John Diaz,Leah Mcbride,0.35914266
Diane Ramirez,Thanh Regan,0.34226274
John Diaz,Jeffrey Clark,0.38612074
Marie Taylor,Elsa Murray,0.3755085
Joan Thomas,Kathern Greathouse,0.17896672
Misty Hill,Brittany Silva,0.19778167
George Clark,Nancy Morgan,0.361279
Billy Torres,Kenneth Tucker,0.4426918
Gary Edwards,Charlie Andrews,0.38819647
Billy Collins,Raquel Ramos,0.32261896
Cynthia Miller,Bonita Burleson,0.3884157
Megan Weber,Desiree Robbins,0.74159825
Tammy Jones,Ignacio Medina,0.24751039
Rebecca Perez,Allison Jennings,0.19602375
Shawn Harris,Diane Ward,0.5463254
Jason Adams,Sonja Reed,0.44933313
Jeffrey Butler,Nadine Norman,0.43236446
Shawn Baker,Maris Hayden,0.569603
Timmy Garner,Nichole Watson,0.2537343
Ernest Brooks,Kellie Willis,0.5053771
Raymond Long,Rachell Broussard,0.588617
Saul Crawford,Wilma Olson,0.5751958
Sue French,Tracie Rivers,0.5952445
David James,Ozella Mcbee,0.43160617
Annie Cooper,Charlene Jefferson,0.5969887
Bobby Morris,Warren Bridges,0.56416535
Tammy Robinson,Myra Mcdaniel,0.910464
Carl Ramirez,Gertude Kingsley,0.63033366
Keith Dean,Joyce Malone,0.43958557
Michelle Bryant,Anne Jenkins,0.37237543
Benjamin Kelly,Hsiu Alcorn,0.19476552
Claire Pearson,Bobbye Crosby,0.254892
Gary Cooper,Cynthia Singleton,0.4680071
Frankie Spencer,Kimberly Lowe,0.18538873
Suzanne Byrd,Nadine Bryan,0.51804906
Crystal Briggs,Melanie Elliott,0.3312521
Elaine Thompson,Rutha Blodgett,0.22729947
Glenn Martinez,Lyle Yates,0.45532674
Howard Young,Alejandro Perez,0.48221332
Ruth Davis,Jennifer Butler,0.7072164
Thad Judd,America Alarcon,0.21572234
Virginia Patterson,Bessie Bell,0.2640735
Richard Hernandez,Miranda Green,0.30315423
Janice Carson,Janie Anderson,0.2131312
Alexis Vargas,Isaura Lemus,0.49754673
Bethany Schmidt,Deanna Thompson,0.48115355
Sandra Sanchez,Jack Hughes,0.14705479
Tomoko Kimble,Scottie Hamel,0.17130308
Esther Mcbride,Yolanda Dean,0.4858756
William Bennett,Dominic Schultz,0.34942126
Keith James,Diana Cruz,0.569416
Warren Bridges,Connie Grant,0.15434073
Judy Stewart,Xochitl Runyon,0.62951183
Nancy King,Louise Hall,0.20077018
Melba Yates,Michelle Washington,0.26989692
Carlos Thompson,Lynette Hall,0.60757434
Julia Richardson,Jasmine Chapman,0.5989817
Donald Griffin,Elizabeth Thomas,0.4061578
Alice Brown,Brandon Morton,0.39914757
Kathy Reed,Earnest Joseph,0.6420176
Mona Todd,Rubie Brackett,0.5079669
Calvin Goodman,Audrea Belanger,0.8243998
Louise Mathis,Kaylee Santana,0.5659154
Margie Nguyen,Tamisha Nunes,0.65360016
Colleen Wilkerson,Shirley Porter,0.44668704
Bradford Fuller,Natashia Glynn,0.7647977
Traci Day,Truman Hindman,0.42105734
Sandra Moran,Christin Patino,0.57612413
Ernest Collins,Valerie Lopez,0.6115932
Frances Lewis,Agnes Shelton,0.5094613
Howard Phillips,May Sparks,0.562589
Carroll Newman,Jaime Collier,0.21321316
Randy Harris,Steve Roberts,0.11634287
Sherri Caldwell,Alane Bartels,0.33362764
Stephanie Ball,Sheryl Guzman,0.582633
Lori Anderson,Ji Leach,0.24520756
Sharon Bryant,Bonnie Hubbard,0.29095787
Dave Lawrence,Abraham Daniels,0.10262348
Keith Williams,Tommie Chapman,0.5547398
Angela Wood,Sheldon Curry,0.46462852
Jeannette Jordan,Alex Madrid,0.2998249
Evelyn Jackson,Brandy Adams,0.48812687
Anna Garcia,Lisa Ward,0.16935156
Martin Edwards,Anne Jenkins,0.3554569
Angela Wood,Adell Lilly,0.6066645
Jack Ward,Lillian Rogers,0.52522445
Jane Campbell,Troy Lu,0.24410312
Rebecca Howard,Joanne Fitzgerald,0.4743327
Gary Cooper,Shirley Bryant,0.49252903
Mitchell Patton,Mika Aranda,0.5068635
Penny Frank,Olivia Little,0.33058
Alberta Wise,Jill Mann,0.25812465
Louise Mathis,Lanora Mott,0.33059895
Willie Taylor,Vivian Frank,0.5340505
Alexandra Richardson,Lorene Casey,0.3252896
Pete Perez,Henrietta Brown,0.2664901
Michelle Brooks,Shelley Cortez,0.50537187
Tina Martin,Shelba Hills,0.26056623
Rebecca Jenkins,Rafaela Newell,0.6009856
Philip Torres,Ignacio Medina,0.4587795
Kelly Green,Mandy Lawrence,0.26539695
Jesse Anderson,Alice Brown,0.3428545
Jason Gray,Coy Worthington,0.39928603
Edward Harris,Essie Bowers,0.5517074
Caroline Holland,Karma Marcus,0.53892726
Harold Cunningham,Lizzette Sherwood,0.37372595
Shari Harper,Janie Hamilton,0.49442673
Ollie Ball,Rema Tanner,0.31492537
Helen Figueroa,Amalia Redding,0.40269297
Mark Hughes,Molly Chavez,0.41400337
Phillip Wood,Lashawnda Quick,0.39469665
Kristine Ross,James Miller,0.14854684
Ida Reed,Carol Lowery,0.2916323
Karri Wilhelm,Isabelle Roper,0.35882872
Marty Chavez,Vicki Hansen,0.8149933
Louise Williams,Hank Crist,0.23692425
Aaron Hunter,Kristin Sanders,0.4443084
Johnny Wilson,Lisa Ward,0.27941167
Edward Torres,Courtney Gomez,0.55167454
Louise Hall,Alonzo Garner,0.5698762
Sandy Foster,Sharon Wilkerson,0.78566736
Abraham Daniels,Moriah Edward,0.45526147
Mary Williams,Allison Patrick,0.7334999
Kathryn Brooks,Marlin Hardesty,0.61410433
Daisy Cox,Lela Sutton,0.81834465
Esther Mcbride,Weston Belanger,0.5246016
Jason Gray,Judie Meacham,0.52440524
Nancy King,Jasmine Burke,0.26317143
Randal Hudson,Leigh Benson,0.42932475
Elizabeth Thomas,Gregory Lewis,0.28227848
Delia Townsend,Billie Blake,0.5124948
Jimmy Reed,Joyce Green,0.38206786
Judith Romero,Kathern Greathouse,0.3713413
Beverly Parker,Olivia Little,0.48627573
Ruth Alexander,Shona Fortner,0.5454443
Milton Steele,Sabrina Love,0.41155308
Johnathan Simpson,Marsha Campbell,0.6081893
Joseph Bennett,Kerstin Hahn,0.5844096
Terry Hernandez,Darrell Schwartz,0.30335963
Ellie Lebron,Mia Fish,0.23605485
Bessie Bell,Melba Yates,0.42389303
Shannon Wood,Rachael Riley,0.49440193
Beverly Taylor,Faith Carter,0.5366969
Ashley Lopez,Valerie Mendoza,0.43730146
Alan Cooper,Bud Menard,0.5195836
Clarence Lewis,Maxine Berry,0.40811962
Irene Perry,Erick Flowers,0.49164867
Billy Green,Anne Jenkins,0.46906
Nancy Lloyd,Tommie Fields,0.420676
Kelli Turner,Charlie Andrews,0.38676393
Nicole Perry,Lucia Buchanan,0.35032564
Janice Anderson,Meg Cable,0.42280692
Jana Harrington,Erin Barnett,0.5796479
Delia Hayes,Mandie Cecil,0.34495926
Stacey Richards,Wanda Williams,0.1059283
Eunice Becker,Randal Hudson,0.49908555
Samuel Thompson,Marilyn Alexander,0.50916463
Shelba Hills,Lin Fontenot,0.46664447
Willie Hernandez,Albert Vega,0.13968597
Nicole Hill,Jane Gonzales,0.8156423
Ellen Bowman,Norma Kelley,0.18966196
Christie Morris,Clint Knight,0.14209047
Brenda Gonzalez,Louise Mathis,0.52959365
Guadalupe Santos,Latarsha Daugherty,0.38095236
Barbara Rogers,Henrietta Brown,0.63228714
Tara Drake,Brandon Morton,0.49749094
Cynthia Roberts,Vincent Francis,0.37999576
Keith James,Shelba Hills,0.66016686
Helen Sanchez,Brandon Morton,0.19814076
Shelley Powers,Lana Mack,0.11257388
Monica Luna,Tomoko Kimble,0.15831593
Brittny Fanning,Mia Fish,0.21512406
Jimmy Reed,Wanda Powell,0.3514279
Willie Hernandez,Britta Shannon,0.3201549
Beverly Brown,Brittny Fanning,0.61167455
Fred Mitchell,Kevin Long,0.3905903
Lisa Coleman,Jody Arnold,0.112809524
Guadalupe Santos,Erick Nguyen,0.20915683
Clarence Scott,Thomas Taylor,0.3585739
Dania Metzler,Lane Fusco,0.45070952
Abel Cole,Ramona Fowler,0.4251547
Ralph Rivera,Sachiko Holiday,0.3275969
Jerry Morgan,Natalie Rodgers,0.8104218
Calvin Copeland,Sandra Moran,0.6223625
Thomas Brooks,Lila Berry,0.33710784
Gerald Johnson,Elsie Garza,0.45464236
Billy Collins,Kevin Howard,0.23196109
Teresa Patterson,Octavia Bowling,0.2815398
Monica Luna,Helen Figueroa,0.50419396
Ruby Hernandez,Sheila Bradley,0.74270964
Hertha Mcgovern,Callie Mcreynolds,0.53257376
Samuel Sanchez,Kirsten Hibbard,0.37655902
Rogelio Gibbs,Theresa Morris,0.6227694
Kerstin Hahn,Denis Lindley,0.39993203
Russell James,Stacey Richards,0.20063423
Judy Morris,Brittny Fanning,0.4614529
Katherine Hill,Ernestine Williamson,0.2943709
Albert Smith,Nichole Watson,0.39473826
Eunice Becker,Mia Fish,0.53943485
Brandon Morton,Jaime Smith,0.43653983
Alma Hernandez,Margene Conyers,0.6247081
Katherine Moore,Eldridge Ryder,0.6663587
Sandra James,Ramona Fowler,0.3803776
Tilda Harter,Isaura Lemus,0.36052066
Cesar Hardy,Ervin Mccormick,0.7556845
Lula Sherman,Kristin Berry,0.50803834
Jeffrey Butler,Felipe Wong,0.0029037893
Andrew Garcia,Byron Young,0.36754918
Leo Leonard,Marion Baker,0.33519167
Carroll Newman,Joyce Wilkins,0.2392322
Connie Gibson,Mariela Bernal,0.42968833
Jeffrey Wood,Randal Hudson,0.251756
Sarah Russell,Gayle Frazier,0.4557376
Fred Hill,Wilbur Blair,0.67822945
Bobbie Wilkins,Doreen Carroll,0.25210834
Randy Harris,Kathy Diaz,0.58448684
Miriam Dixon,Ellie Lebron,0.43351668
Carl Ramirez,Charles Martinez,0.6292566
Velma Simon,Debbie Jennings,0.21850808
Phyllis Reed,Marion Palmer,0.3904593
Vicki Hansen,Lynn Elliott,0.6237521
Jose Peterson,Jennie Terry,0.49302578
Gregory Ross,Nichole Watson,0.5474589
Diana Roberts,Melba Gonzales,0.33578163
Laura Russell,Keith Dean,0.5703147
Janet Tucker,Elizabeth Walters,0.35414362
Diana Roberts,Lynette Terry,0.3721891
Andrea Russell,Elsie Garza,0.7567362
Freda Hardy,Consuelo Cordova,0.25681293
Lynn Elliott,Oneida Arias,0.44335616
Amanda Howell,Patrick Parker,0.37892723
Laura Russell,Kerry Lambert,0.52299184
Tanisha Conklin,Adena Mobley,0.34657007
Archie Jensen,Tyisha Maness,0.22880445
Clifton Boone,Mandy Lawrence,0.86432356
Elisa Lynch,Lindsay Lyons,0.478009
Erika Taylor,Angelica Blake,0.16559877
Guy Nunez,Tanisha Conklin,0.39543962
Vincent Francis,Karla Wong,0.23850502
