Source,Target,Weight
Paula Long,Clifford Porter,0.12568732
Paula Long,Desiree Brock,1.2667569
Paula Long,Della Fox,0.18296905
Paula Long,Ramona Fowler,1.2803553
Paula Long,Lindsay Reese,0.87251
Paula Long,Miranda Green,1.318118
Paula Long,Toni Spencer,0.6366246
Paula Long,Piedad Southerland,0.4036227
Paula Long,Tesha Thiel,0.86544555
Paula Long,Thao Montero,0.27495664
Paula Long,Audrea Belanger,1.2555842
Paula Long,Aleshia Barham,1.0041485
Paula Long,Maire Woodall,1.2961702
Brian Hughes,Beverly Morgan,0.033559877
Brian Hughes,Richard Hernandez,0.089405574
Brian Hughes,Jacqueline Lopez,1.8669156
Brian Hughes,Gary Cooper,1.7251348
Brian Hughes,Judy Stewart,1.5444777
Brian Hughes,Susan Ramirez,1.1420337
Brian Hughes,Desiree Brock,1.131126
Brian Hughes,Teresa Sullivan,0.85663605
Brian Hughes,Glenn Martinez,0.92735827
Brian Hughes,Ricky Lindsey,0.50207233
Brian Hughes,Stanley Porter,0.8095347
Brian Hughes,Nicolas Romero,0.07807016
Brian Hughes,Lauren Harper,0.55390865
Brian Hughes,Velma Watson,0.23680879
Brian Hughes,Ellen Bishop,0.48227584
Brian Hughes,Melba Long,0.61378074
Brian Hughes,Jasmine Burke,0.43283984
Brian Hughes,Pansy Boyle,0.65924144
Brian Hughes,Edison Boothe,0.88087857
Brian Hughes,Maire Woodall,1.1606811
Brian Hughes,Pilar Crowell,0.31415984
Marie Collins,Albert Peterson,7.0245814
Marie Collins,Steven Jenkins,3.3297071
Marie Collins,Terry Bell,2.2174573
Marie Collins,Percy Griffith,1.586976
Marie Collins,Garrett Myers,5.6994905
Marie Collins,Anne Nash,0.24574193
Marie Collins,Teresa Sullivan,1.6625953
Marie Collins,Ricky Lindsey,1.3099226
Marie Collins,Della Fox,0.7650138
Marie Collins,Jaime Collier,1.902758
Marie Collins,Velma Watson,1.0460815
Marie Collins,Ramona Newman,1.5102721
Marie Collins,Chantelle Graf,1.2855669
Marie Collins,Thao Montero,0.67338645
Marie Collins,Idell Collado,0.79102033
Eugene Turner,Andrew Henderson,5.1029034
Eugene Turner,Diane Lopez,4.663268
Eugene Turner,Richard Hernandez,8.547735
Eugene Turner,Jacqueline Lopez,6.594855
Eugene Turner,Gary Cooper,6.7367396
Eugene Turner,Mark Harris,6.2745695
Eugene Turner,Brenda Patterson,9.429034
Eugene Turner,Nancy Lloyd,7.529938
Eugene Turner,Travis Saunders,7.515955
Eugene Turner,Clifford Porter,8.197807
Eugene Turner,Glenn Martinez,9.361385
Eugene Turner,Stanley Porter,7.652544
Eugene Turner,Nicolas Romero,8.381699
Eugene Turner,Bradley Brooks,8.422953
Eugene Turner,Jill Greene,8.1817465
Eugene Turner,Faith Carter,9.378691
Eugene Turner,Ellen Bishop,8.934181
Eugene Turner,Ella Hammond,8.994458
Eugene Turner,Ebony Collins,9.727742
Eugene Turner,Edison Boothe,9.317643
Eugene Turner,Ambrose Sampson,8.749397
Eugene Turner,Pilar Crowell,8.769485
Andrew Henderson,Richard Hernandez,3.4466188
Andrew Henderson,Jacqueline Lopez,1.492004
Andrew Henderson,Judy Stewart,4.829861
Andrew Henderson,Terry Bell,1.9451023
Andrew Henderson,Percy Griffith,2.5789099
Andrew Henderson,Larry Phillips,3.8732173
Andrew Henderson,Bernard Mcbride,4.415085
Andrew Henderson,Teresa Sullivan,2.5029008
Andrew Henderson,Nicolas Romero,3.2801142
Andrew Henderson,Jill Greene,3.0797615
Andrew Henderson,Lindsay Reese,4.0825725
Andrew Henderson,Ramona Newman,2.655998
Andrew Henderson,Freda Hardy,4.56475
Andrew Henderson,Helena Grice,4.8822727
Albert Peterson,Sarah Russell,5.9675293
Albert Peterson,Margaret Griffin,8.014877
Albert Peterson,Terry Bell,4.8197436
Albert Peterson,Larry Phillips,6.7450213
Albert Peterson,Glenn Martinez,7.1355815
Albert Peterson,Ricky Lindsey,5.7315397
Albert Peterson,Stanley Porter,5.4244637
Albert Peterson,Della Fox,6.276649
Albert Peterson,Jaime Collier,5.136036
Albert Peterson,Velma Watson,5.995977
Albert Peterson,Toni Spencer,6.7238126
Albert Peterson,Ramona Newman,5.5304074
Albert Peterson,Annemarie Villa,6.563641
Albert Peterson,Tesha Thiel,6.9461007
Albert Peterson,Aleshia Barham,7.079027
Albert Peterson,Nickie Laflamme,6.6718287
Albert Peterson,Idell Collado,7.708138
Diane Lopez,Richard Hernandez,3.8859606
Diane Lopez,Bonnie Gray,1.2454617
Diane Lopez,Larry Phillips,4.312204
Diane Lopez,Alonzo Garner,3.2059746
Diane Lopez,Bernard Mcbride,4.852825
Diane Lopez,Anne Nash,4.3559804
Diane Lopez,Ricky Lindsey,3.296802
Diane Lopez,Jaime Collier,2.7010665
Diane Lopez,Ellen Bishop,4.274015
Diane Lopez,Lindsay Reese,4.521237
Diane Lopez,Melba Long,4.402729
Diane Lopez,Jasmine Burke,4.2254386
Diane Lopez,Toni Spencer,4.2909036
Diane Lopez,Ramona Newman,3.0955637
Diane Lopez,Freda Hardy,5.0017886
Diane Lopez,Ebony Collins,5.080926
Diane Lopez,Brittny Fanning,5.161273
Diane Lopez,Helena Grice,5.316672
Diane Lopez,Ambrose Sampson,4.088307
Diane Lopez,Aleshia Barham,4.648346
Diane Lopez,Nickie Laflamme,4.2387133
Diane Lopez,Maire Woodall,4.9245725
Diane Lopez,Taina Tubbs,5.3203673
Diane Lopez,Pilar Crowell,4.10848
Beverly Morgan,Terry Bell,1.3807076
Beverly Morgan,Brenda Patterson,1.0331162
Beverly Morgan,Lorraine Lloyd,1.6276076
Beverly Morgan,Bernard Mcbride,1.1166643
Beverly Morgan,Stanley Porter,0.77601296
Beverly Morgan,Lyle Yates,0.49812928
Beverly Morgan,Lauren Harper,0.5874109
Beverly Morgan,Jaime Collier,1.0645143
Beverly Morgan,Velma Watson,0.20325328
Beverly Morgan,Melba Long,0.6472662
Beverly Morgan,Annemarie Villa,0.36966625
Beverly Morgan,Aleshia Barham,0.90097296
Beverly Morgan,Nickie Laflamme,0.47986513
Beverly Morgan,Idell Collado,1.6078324
Sarah Russell,Teresa Murphy,0.66661227
Sarah Russell,Richard Hernandez,0.35475716
Sarah Russell,Susan Ramirez,1.4039809
Sarah Russell,Margaret Griffin,2.244245
Sarah Russell,Mark Harris,1.9223248
Sarah Russell,Gustavo Gibson,0.89749885
Sarah Russell,Percy Griffith,0.5154059
Sarah Russell,Nancy Lloyd,0.6670581
Sarah Russell,Travis Saunders,0.6810521
Sarah Russell,Desiree Brock,1.3931708
Sarah Russell,Teresa Sullivan,0.5914543
Sarah Russell,Bradley Brooks,0.22887278
Sarah Russell,Della Fox,0.31099746
Sarah Russell,Jill Greene,0.0137753915
Sarah Russell,Velma Watson,0.028571555
Sarah Russell,Ellen Bishop,0.7472547
Sarah Russell,Toni Spencer,0.7644348
Sarah Russell,Ramona Newman,0.43826216
Sarah Russell,Piedad Southerland,0.53158534
Sarah Russell,Annemarie Villa,0.6013057
Sarah Russell,Brittny Fanning,1.6822093
Sarah Russell,Ambrose Sampson,0.55895734
Sarah Russell,Maire Woodall,1.422456
Teresa Murphy,Judy Stewart,2.4468157
Teresa Murphy,Gustavo Gibson,1.5617608
Teresa Murphy,Garrett Myers,3.9754932
Teresa Murphy,Jacqueline Harvey,0.5167222
Teresa Murphy,Larry Phillips,1.4510233
Teresa Murphy,Clifford Porter,0.6689707
Teresa Murphy,Anne Nash,1.4954064
Teresa Murphy,Ellen Huff,2.0514865
Teresa Murphy,Ricky Lindsey,0.42991975
Teresa Murphy,Jill Greene,0.65284336
Teresa Murphy,Ramona Fowler,2.064779
Teresa Murphy,Brittany Silva,2.3892658
Teresa Murphy,Annemarie Villa,1.2669669
Teresa Murphy,Brittny Fanning,2.3328638
Teresa Murphy,Chantelle Graf,0.45441362
Teresa Murphy,Tesha Thiel,1.6565332
Teresa Murphy,Thao Montero,1.0691298
Teresa Murphy,Pilar Crowell,1.2450944
Richard Hernandez,Brenda Patterson,0.91116095
Richard Hernandez,Percy Griffith,0.8699011
Richard Hernandez,Lorraine Lloyd,1.5094191
Richard Hernandez,Larry Phillips,0.4319181
Richard Hernandez,Grant Mack,0.2900499
Richard Hernandez,Bernard Mcbride,0.99499625
Richard Hernandez,Clifford Porter,0.35239825
Richard Hernandez,Desiree Brock,1.0427958
Richard Hernandez,Anne Nash,0.4766597
Richard Hernandez,Lauren Harper,0.46463656
Richard Hernandez,Ellen Bishop,0.39296234
Richard Hernandez,Piedad Southerland,0.17695077
Richard Hernandez,Brittny Fanning,1.3366584
Richard Hernandez,Tesha Thiel,0.6394837
Bonnie Gray,Judy Stewart,4.034705
Bonnie Gray,Susan Ramirez,3.6688766
Bonnie Gray,Brenda Patterson,3.5340817
Bonnie Gray,Lorraine Lloyd,4.078753
Bonnie Gray,Larry Phillips,3.0688808
Bonnie Gray,Tricia Mcgee,2.1852012
Bonnie Gray,Glenn Martinez,3.464609
Bonnie Gray,Nicolas Romero,2.4747777
Bonnie Gray,Bradley Brooks,2.516173
Bonnie Gray,Della Fox,2.5979278
Bonnie Gray,Velma Watson,2.31652
Bonnie Gray,Faith Carter,3.4823534
Bonnie Gray,Toni Spencer,3.0474954
Bonnie Gray,Brittany Silva,3.9809945
Bonnie Gray,Piedad Southerland,2.8171022
Bonnie Gray,Brittny Fanning,3.9279537
Bonnie Gray,Ambrose Sampson,2.8442457
Bonnie Gray,Idell Collado,4.0616508
Bruce Flores,Gustavo Gibson,6.6803546
Bruce Flores,Lorraine Lloyd,7.551473
Bruce Flores,Jacqueline Harvey,5.644756
Bruce Flores,Nancy Lloyd,5.128463
Bruce Flores,Desiree Brock,7.15189
Bruce Flores,Velma Watson,5.822619
Bruce Flores,Lindsay Reese,6.779693
Bruce Flores,Jasmine Burke,6.4853125
Bruce Flores,Toni Spencer,6.550534
Bruce Flores,Ramona Newman,5.3570337
Bruce Flores,Ebony Collins,7.3321466
Bruce Flores,Brittny Fanning,7.410423
Bruce Flores,Helena Grice,7.560421
Bruce Flores,Tesha Thiel,6.7728815
Bruce Flores,Thao Montero,6.1944437
Bruce Flores,Aleshia Barham,6.90586
Bruce Flores,Pilar Crowell,6.368716
Jacqueline Lopez,Judy Stewart,3.3605094
Jacqueline Lopez,Susan Ramirez,2.9881606
Jacqueline Lopez,Margaret Griffin,3.7486334
Jacqueline Lopez,Steven Jenkins,0.66414297
Jacqueline Lopez,Clifford Porter,1.6045249
Jacqueline Lopez,Teresa Sullivan,1.0110897
Jacqueline Lopez,Ellen Huff,2.9777641
Jacqueline Lopez,Stanley Porter,1.05821
Jacqueline Lopez,Nicolas Romero,1.7890882
Jacqueline Lopez,Jill Greene,1.5884153
Jacqueline Lopez,Ramona Fowler,2.9907796
Jacqueline Lopez,Velma Watson,1.6306926
Jacqueline Lopez,Gladys Blair,3.2187173
Jacqueline Lopez,Toni Spencer,2.362862
Jacqueline Lopez,Brittany Silva,3.305472
Jacqueline Lopez,Brittny Fanning,3.2512703
Jacqueline Lopez,Helena Grice,3.4157557
Jacqueline Lopez,Tesha Thiel,2.588325
Jacqueline Lopez,Nickie Laflamme,2.3103244
Jacqueline Lopez,Maire Woodall,3.005872
Gary Cooper,Percy Griffith,0.945245
Gary Cooper,Nancy Lloyd,0.7935837
Gary Cooper,Grant Mack,2.1024325
Gary Cooper,Jill Greene,1.4465753
Gary Cooper,Jaime Collier,0.62766415
Gary Cooper,Velma Watson,1.4888597
Gary Cooper,Lindsay Reese,2.453929
Gary Cooper,Freda Hardy,2.9451115
Gary Cooper,Brittany Silva,3.1661375
Gary Cooper,Pansy Boyle,2.3788617
Gary Cooper,Dorsey Hatcher,3.5979295
Gary Cooper,Helena Grice,3.2771072
Gary Cooper,Chantelle Graf,1.2482929
Gary Cooper,Taina Tubbs,3.281091
Gary Cooper,Pilar Crowell,2.0377061
Judy Stewart,Brenda Patterson,0.56972045
Judy Stewart,Percy Griffith,2.2999163
Judy Stewart,Lorraine Lloyd,0.056372974
Judy Stewart,Nancy Lloyd,2.4472492
Judy Stewart,Grant Mack,1.1779671
Judy Stewart,Bernard Mcbride,0.4854664
Judy Stewart,Desiree Brock,0.43704018
Judy Stewart,Bradley Brooks,1.5797229
Judy Stewart,Lauren Harper,1.0087329
Judy Stewart,Faith Carter,0.62371284
Judy Stewart,Miranda Green,0.38422087
Judy Stewart,Melba Long,0.95045805
Judy Stewart,Jasmine Burke,1.1262245
Judy Stewart,Toni Spencer,1.0615973
Judy Stewart,Ebony Collins,0.22817363
Judy Stewart,Brittany Silva,0.06696375
Judy Stewart,Pansy Boyle,0.90611345
Judy Stewart,Edison Boothe,0.6882553
Judy Stewart,Helena Grice,0.06897261
Judy Stewart,Thao Montero,1.411613
Judy Stewart,Audrea Belanger,0.44847345
Susan Ramirez,Margaret Griffin,0.9409013
Susan Ramirez,Brenda Patterson,0.14567131
Susan Ramirez,Lorraine Lloyd,0.48158047
Susan Ramirez,Larry Phillips,0.62614006
Susan Ramirez,Clifford Porter,1.4016523
Susan Ramirez,Desiree Brock,0.011244601
Susan Ramirez,Anne Nash,0.58166385
Susan Ramirez,Glenn Martinez,0.21925482
Susan Ramirez,Bradley Brooks,1.1780801
Susan Ramirez,Lauren Harper,0.5936207
Susan Ramirez,Faith Carter,0.20054312
Susan Ramirez,Ellen Bishop,0.66482544
Susan Ramirez,Miranda Green,0.04207993
Susan Ramirez,Ebony Collins,0.19887753
Susan Ramirez,Brittany Silva,0.35956845
Susan Ramirez,Chantelle Graf,1.6134424
Susan Ramirez,Audrea Belanger,0.022802409
Margaret Griffin,Mark Harris,4.0554743
Margaret Griffin,Lorraine Lloyd,0.4713084
Margaret Griffin,Tricia Mcgee,2.339184
Margaret Griffin,Bernard Mcbride,0.9979416
Margaret Griffin,Desiree Brock,0.9515731
Margaret Griffin,Teresa Sullivan,2.792725
Margaret Griffin,Stanley Porter,2.7487154
Margaret Griffin,Lyle Yates,1.5760278
Margaret Griffin,Nicolas Romero,2.0721936
Margaret Griffin,Lauren Harper,1.4941777
Margaret Griffin,Jill Greene,2.2569258
Margaret Griffin,Faith Carter,1.1297537
Margaret Griffin,Ella Hammond,1.5031304
Margaret Griffin,Miranda Green,0.900864
Margaret Griffin,Freda Hardy,0.8390264
Margaret Griffin,Pansy Boyle,1.3972629
Margaret Griffin,Chantelle Graf,2.4401128
Margaret Griffin,Tesha Thiel,1.3331288
Margaret Griffin,Taina Tubbs,0.45388183
Mark Harris,Terry Bell,0.7734516
Mark Harris,Lorraine Lloyd,3.7194936
Mark Harris,Jacqueline Harvey,1.7726225
Mark Harris,Alonzo Garner,1.5950058
Mark Harris,Glenn Martinez,3.1005428
Mark Harris,Faith Carter,3.1183536
Mark Harris,Lindsay Reese,2.914353
Mark Harris,Pansy Boyle,2.8395393
Mark Harris,Tesha Thiel,2.9074383
Mark Harris,Idell Collado,3.7021482
Steven Jenkins,Percy Griffith,1.7511717
Steven Jenkins,Lorraine Lloyd,4.05708
Steven Jenkins,Nancy Lloyd,1.599551
Steven Jenkins,Anne Nash,3.0908492
Steven Jenkins,Ellen Huff,3.6367025
Steven Jenkins,Bradley Brooks,2.494143
Steven Jenkins,Jaime Collier,1.4336631
Steven Jenkins,Velma Watson,2.2944846
Steven Jenkins,Faith Carter,3.4604132
Steven Jenkins,Lindsay Reese,3.2570043
Steven Jenkins,Ebony Collins,3.8238163
Steven Jenkins,Piedad Southerland,2.795085
Steven Jenkins,Maire Woodall,3.6644983
Steven Jenkins,Taina Tubbs,4.070632
Terry Bell,Lorraine Lloyd,2.9634604
Terry Bell,Larry Phillips,1.9324243
Terry Bell,Anne Nash,1.9766562
Terry Bell,Ricky Lindsey,0.9126625
Terry Bell,Lyle Yates,1.8763621
Terry Bell,Bradley Brooks,1.3777648
Terry Bell,Ellen Bishop,1.8938696
Terry Bell,Ella Hammond,1.9551269
Terry Bell,Melba Long,2.0239391
Terry Bell,Jasmine Burke,1.8448676
Terry Bell,Toni Spencer,1.9109166
Terry Bell,Ebony Collins,2.7207558
Terry Bell,Pansy Boyle,2.068792
Terry Bell,Piedad Southerland,1.6794932
Terry Bell,Edison Boothe,2.2863855
Terry Bell,Thao Montero,1.5513828
Terry Bell,Taina Tubbs,2.9777286
Terry Bell,Idell Collado,2.9454708
Brenda Patterson,Lorraine Lloyd,0.62490594
Brenda Patterson,Jacqueline Harvey,1.4114455
Brenda Patterson,Clifford Porter,1.2605523
Brenda Patterson,Ellen Huff,0.13441509
Brenda Patterson,Ricky Lindsey,1.4974538
Brenda Patterson,Nicolas Romero,1.0772446
Brenda Patterson,Bradley Brooks,1.0360407
Brenda Patterson,Velma Watson,1.2345797
Brenda Patterson,Melba Long,0.38927048
Brenda Patterson,Toni Spencer,0.50343394
Brenda Patterson,Ramona Newman,1.6971128
Brenda Patterson,Pansy Boyle,0.34376028
Brenda Patterson,Helena Grice,0.6372104
Brenda Patterson,Chantelle Graf,1.473185
Gustavo Gibson,Larry Phillips,0.11196308
Gustavo Gibson,Ellen Huff,0.503821
Gustavo Gibson,Glenn Martinez,0.29673788
Gustavo Gibson,Ramona Fowler,0.51780134
Gustavo Gibson,Faith Carter,0.31543466
Gustavo Gibson,Ella Hammond,0.08896932
Gustavo Gibson,Lindsay Reese,0.103352815
Gustavo Gibson,Melba Long,0.019136
Gustavo Gibson,Toni Spencer,0.13372767
Gustavo Gibson,Ramona Newman,1.334235
Gustavo Gibson,Freda Hardy,0.6204384
Gustavo Gibson,Brittany Silva,0.867667
Gustavo Gibson,Piedad Southerland,0.36695212
Gustavo Gibson,Brittny Fanning,0.8054591
Gustavo Gibson,Dorsey Hatcher,1.4011847
Gustavo Gibson,Audrea Belanger,0.492382
Gustavo Gibson,Taina Tubbs,1.0022177
Percy Griffith,Tricia Mcgee,0.41240668
Percy Griffith,Bernard Mcbride,1.8555198
Percy Griffith,Clifford Porter,0.51776475
Percy Griffith,Anne Nash,1.3446571
Percy Griffith,Ellen Huff,1.9020647
Percy Griffith,Nicolas Romero,0.70262533
Percy Griffith,Jill Greene,0.5016348
Percy Griffith,Ramona Fowler,1.9154125
Percy Griffith,Velma Watson,0.5439674
Percy Griffith,Ellen Bishop,1.2615054
Percy Griffith,Gladys Blair,2.1510222
Percy Griffith,Lindsay Reese,1.513028
Percy Griffith,Miranda Green,1.9523813
Percy Griffith,Edison Boothe,1.6565046
Percy Griffith,Ambrose Sampson,1.0737495
Percy Griffith,Aleshia Barham,1.6434089
Percy Griffith,Nickie Laflamme,1.2257515
Percy Griffith,Pilar Crowell,1.0941092
Lorraine Lloyd,Anne Nash,1.0504057
Lorraine Lloyd,Lauren Harper,1.0620358
Lorraine Lloyd,Jill Greene,1.8638562
Lorraine Lloyd,Velma Watson,1.8230964
Lorraine Lloyd,Ellen Bishop,1.1312778
Lorraine Lloyd,Ella Hammond,1.0714747
Lorraine Lloyd,Miranda Green,0.44000992
Lorraine Lloyd,Toni Spencer,1.1146555
Lorraine Lloyd,Annemarie Villa,1.2721672
Lorraine Lloyd,Edison Boothe,0.7429778
Lorraine Lloyd,Helena Grice,0.01260258
Garrett Myers,Jacqueline Harvey,4.491439
Garrett Myers,Alonzo Garner,4.3140316
Garrett Myers,Anne Nash,5.4628396
Garrett Myers,Ellen Huff,6.001366
Garrett Myers,Gladys Blair,6.231661
Garrett Myers,Toni Spencer,5.397923
Garrett Myers,Thao Montero,5.041406
Garrett Myers,Aleshia Barham,5.754146
Jacqueline Harvey,Larry Phillips,0.93570966
Jacqueline Harvey,Alonzo Garner,0.17779423
Jacqueline Harvey,Bernard Mcbride,1.4941384
Jacqueline Harvey,Della Fox,0.4608939
Jacqueline Harvey,Lauren Harper,0.96830225
Jacqueline Harvey,Ramona Fowler,1.554659
Jacqueline Harvey,Velma Watson,0.1785108
Jacqueline Harvey,Miranda Green,1.5920582
Jacqueline Harvey,Toni Spencer,0.91405076
Jacqueline Harvey,Ramona Newman,0.28834334
Jacqueline Harvey,Ebony Collins,1.7393733
Jacqueline Harvey,Brittany Silva,1.8863559
Jacqueline Harvey,Helena Grice,2.0059302
Jacqueline Harvey,Chantelle Graf,0.0623206
Jacqueline Harvey,Audrea Belanger,1.5301108
Jacqueline Harvey,Nickie Laflamme,0.8610474
Jacqueline Harvey,Idell Collado,1.9758302
Jacqueline Harvey,Pilar Crowell,0.7291397
Larry Phillips,Nancy Lloyd,1.4514681
Larry Phillips,Desiree Brock,0.6150352
Larry Phillips,Bradley Brooks,0.5576656
Larry Phillips,Gladys Blair,0.87844163
Larry Phillips,Jasmine Burke,0.088519596
Larry Phillips,Ebony Collins,0.82124245
Larry Phillips,Helena Grice,1.1054888
Larry Phillips,Chantelle Graf,0.99787223
Larry Phillips,Tesha Thiel,0.2081603
Larry Phillips,Ambrose Sampson,0.22770828
Larry Phillips,Nickie Laflamme,0.07500252
Larry Phillips,Taina Tubbs,1.1101859
Tricia Mcgee,Grant Mack,0.7474197
Tricia Mcgee,Travis Saunders,0.5780689
Tricia Mcgee,Desiree Brock,1.4948701
Tricia Mcgee,Glenn Martinez,1.2930869
Tricia Mcgee,Ricky Lindsey,0.13373508
Tricia Mcgee,Jaime Collier,0.72997266
Tricia Mcgee,Ella Hammond,0.9117851
Tricia Mcgee,Ebony Collins,1.6934232
Tricia Mcgee,Pansy Boyle,1.0264804
Tricia Mcgee,Brittny Fanning,1.7825977
Tricia Mcgee,Taina Tubbs,1.9651073
Nancy Lloyd,Clifford Porter,0.66941655
Nancy Lloyd,Glenn Martinez,1.8528299
Nancy Lloyd,Jaime Collier,0.16593635
Nancy Lloyd,Ramona Fowler,2.0652196
Nancy Lloyd,Gladys Blair,2.2995453
Nancy Lloyd,Jasmine Burke,1.3636509
Nancy Lloyd,Pansy Boyle,1.5883511
Nancy Lloyd,Helena Grice,2.505328
Nancy Lloyd,Aleshia Barham,1.7940855
Nancy Lloyd,Pilar Crowell,1.2455397
Grant Mack,Travis Saunders,1.3244652
Grant Mack,Clifford Porter,0.6421811
Grant Mack,Anne Nash,0.18681476
Grant Mack,Teresa Sullivan,1.2350278
Grant Mack,Nicolas Romero,0.45741796
Grant Mack,Bradley Brooks,0.41589025
Grant Mack,Della Fox,0.33380258
Grant Mack,Velma Watson,0.6160019
Grant Mack,Lindsay Reese,0.35713872
Grant Mack,Ebony Collins,0.96078396
Grant Mack,Annemarie Villa,0.04331587
Grant Mack,Edison Boothe,0.5031427
