Source,Target,Weight
Ruby Hernandez,Anne Nash,0.5715721
Roger Nelson,Clint Knight,0.34371597
Catherine Foster,Carolynn Stacey,0.38736817
Judy Clark,Carlos Jones,0.033773564
Chris Cooper,Emmett Alvarez,0.4770107
Guadalupe Tyler,Bobbye Crosby,0.51098484
Gilbert Perkins,Warner Stephenson,0.46610346
Maria Sanders,Steven Williams,0.3919861
Melba Yates,Jamila Abreu,0.2881484
Angela Armstrong,Britt Poirier,0.29632756
Vera Sanchez,Jaime Howell,0.4506559
Johnny Turner,Tasha Owens,0.7118117
Bruce Morris,Felicia Gray,0.24837404
Santo Heck,Hank Mahan,0.4976479
Richard Stewart,Mildred Allen,0.12857011
Teresa Bass,Francis Walton,0.4222645
Shemeka Folse,Harrison Kohn,0.28410515
Ralph Wright,Helen Padilla,0.81307566
Kimberly Bailey,Amy Gray,0.25770625
Greg Salazar,Ernestine Williamson,0.41155663
Debbie Jennings,Nidia Mccarter,0.2990478
Norman Bryant,Denise Armstrong,0.51145613
Percy Griffith,Charlene Jefferson,0.25678435
Helen Flores,Elsie Garza,0.5636253
Maria Jenkins,Dacia Loyd,0.48892215
Jason Gray,Nancy Morris,0.3068013
Eugene Turner,Arnita Herrick,0.3702913
Christina Tate,Gertude Kingsley,0.3516677
Gabriel Dennis,Erma Carpenter,0.23378181
Steven Frazier,Virgilio Hite,0.57119906
Jean Caldwell,Jessie Hart,0.52045864
Stephen Gonzales,Summer Hudgens,0.41937384
Lori Anderson,Leticia Garrett,0.24499547
Sherri Ruiz,Ola Sinclair,0.47442302
Keith James,Eunice Becker,0.65174955
Carole Palmer,Kristi Mitchell,0.34963107
Esther Mcbride,Billie Blake,0.8498193
Andrew Washington,Martin Johnson,0.49494627
Maggie Lane,Maxine Berry,0.112563394
Gloria Jones,Leigh Daniel,0.354153
Dean Cross,Gladys Nunez,0.35778725
Seth Webb,Lisa Ramirez,0.8132949
Patrick White,Ollie Ball,0.40466478
Douglas Reyes,Roy Cross,0.21345678
Enrique Olson,Demetrius Forbes,0.4072753
Joan Long,Joyce Green,0.5650572
Wanda Butler,Wanda Powell,0.71711093
Henry Baker,Matthew Roberts,0.16599923
Chris Rivera,Ellen Huff,0.9223207
Larry Phillips,Danny Bass,0.6738397
Simon Jefferson,America Alarcon,0.39928207
Donna Cox,Craig Wood,0.63123995
Phyllis Hernandez,Whitney Simon,0.48930708
Jerry Moore,Jerrell Mcmurray,0.25167596
Colleen Wilkerson,Meghan Ortega,0.6998307
Brandy Wade,Ji Leach,0.27688256
Jessica Miller,Abel Cole,0.4138532
Brian Gonzalez,Brittany Silva,0.3307737
Louise Williams,Toni Spencer,0.47756317
Beatrice Francis,Kay Jefferson,0.18971634
Douglas Reyes,Cora Gomez,0.31351793
Joya Freedman,Audra Avila,0.11764961
Peter Bowers,Tasha Owens,0.50540566
Katherine Hill,Monet Limon,0.65456396
John Rogers,Maureen Curry,0.42011914
Eugene Turner,Teresa Bass,0.20020917
Charles Hill,Tina Gross,0.33638668
Yolanda Dean,Bonnie Parsons,0.41380045
Anna Howard,Shirley Bryant,0.3938146
Steve Powell,Tasha Owens,0.6526226
David Scott,Terry Bell,0.21071246
Donald Massey,Desiree Robbins,0.65095925
Rhonda Curry,Teresa Bass,0.33563533
Clayton Freeman,Eva Chavez,0.38416684
Kathy Reed,Lisa Ramirez,0.35518822
Dean Cross,Anne Nash,0.42718372
Gregory Lewis,Rachel Summers,0.47875026
Sara Shaw,Chase Kitchens,0.36609083
Melba Yates,Pat Marshall,0.4168788
Dawn Gutierrez,Shawnee Sotelo,0.7135905
Brian Gonzalez,Jasmine Hogan,0.44398937
Teresa Patterson,Sherri Caldwell,0.5957769
Steven Thomas,Edison Boothe,0.50131464
Moses Simpson,Desmond Yanez,0.40143546
Norma Clark,Alicia Barber,0.2864833
Aaron Rogers,Winifred Armstrong,0.31809896
Joe Simmons,Javier Hawkins,0.10394121
John Rogers,Jo Cunningham,0.25012854
Jose Cook,Karla Schmidt,0.224408
Sarah Kelly,Luke Sharp,0.36256346
Kevin Lee,Cody Larson,0.50704664
Oscar Collier,Melanie Wells,0.17478555
Ira Gordon,Kari Garza,0.35001126
Jack Hughes,Erin Barnett,0.4966283
Desiree Brock,Hazel Stewart,0.2076014
Bruce Morris,Erma Carpenter,0.2576963
Joshua Perry,Carmen Owen,0.6345143
David James,Jacob Ramirez,0.41666856
Wayne Watson,Vanesa Gatlin,0.3934351
Saul Crawford,Asha Saucedo,0.13650078
Anne Jenkins,Christin Patino,0.25350252
Nancy Morgan,Rubie Brackett,0.42584804
Tasha Harmon,Dania Metzler,0.32217297
Emily Martin,Erick Flowers,0.63146514
Ruby Lopez,Samuel Thompson,0.19132575
Randal Hudson,Piedad Southerland,0.4356806
Andrea James,Zola Keel,0.5124352
Gertude Kingsley,Aleshia Barham,0.495878
Virginia Wood,Sha Coffey,0.5444457
Alison Craig,Patsy Fowler,0.39732924
Darin Mcguire,Kate Sharp,0.35607204
Kimberly Bailey,Louise Mathis,0.69866097
Donald Nelson,Janet Tucker,0.46286854
Maria Sanders,Mika Aranda,0.5288858
Billy Green,Brett Webster,0.35820565
Jose Walker,Dwayne Wolfe,0.62178713
Shawn Harris,Margie Nguyen,0.5082204
Victoria Morales,Nichole Watson,0.60417706
Denise Montgomery,Adrian Phillips,0.5126061
Kimberly Hill,Jorge Peters,0.4365557
Cynthia Roberts,Lyle Yates,0.3799632
Otis Waters,Cory Sumner,0.42475453
Jennie Gardner,Audra Avila,0.25998384
Nicholas Nelson,Danny Bass,0.46982273
Laura Mitchell,Caleb Murphy,0.29842508
Tasha Harmon,Karole Grier,0.59993666
Rachel Ward,Minh Graf,0.57806206
Margarita Delgado,Tasha Owens,0.5001875
Kendra Mccoy,Faye Norman,0.49503466
Calvin Copeland,Jared Pope,0.47323576
Sherry Marshall,Melvin Little,0.420422
Brandy Harmon,Audrey Ortega,0.36761853
Laura Martinez,Ervin Mccormick,0.5396178
Guadalupe Santos,Muriel Hicks,0.5156005
Delia Hayes,Scottie Hamel,0.33054563
Maria Jenkins,Lionel Vaughn,0.24097803
Amanda Sanders,Kaylee Santana,0.5627883
Andrea Jones,Piedad Southerland,0.6559672
Lucille Morales,Valerie Dawson,0.2114594
John Diaz,Leah Mcbride,0.2928505
Diane Ramirez,Thanh Regan,0.35146245
John Diaz,Jeffrey Clark,0.3144951
Marie Taylor,Elsa Murray,0.41555825
Joan Thomas,Kathern Greathouse,0.27360925
Misty Hill,Brittany Silva,0.2721981
George Clark,Nancy Morgan,0.3069012
Billy Torres,Kenneth Tucker,0.31071812
Gary Edwards,Charlie Andrews,0.5657049
Billy Collins,Raquel Ramos,0.29415292
Cynthia Miller,Bonita Burleson,0.3901982
Megan Weber,Desiree Robbins,0.3226007
Tammy Jones,Ignacio Medina,0.38337997
Rebecca Perez,Allison Jennings,0.2693767
Shawn Harris,Diane Ward,0.44560567
Jason Adams,Sonja Reed,0.4948469
Jeffrey Butler,Nadine Norman,0.31974563
Shawn Baker,Maris Hayden,0.763151
Timmy Garner,Nichole Watson,0.21930465
Ernest Brooks,Kellie Willis,0.44389728
Raymond Long,Rachell Broussard,0.45767376
Saul Crawford,Wilma Olson,0.19203192
Sue French,Tracie Rivers,0.516265
David James,Ozella Mcbee,0.70647675
Annie Cooper,Charlene Jefferson,0.3529215
Bobby Morris,Warren Bridges,0.44035634
Tammy Robinson,Myra Mcdaniel,0.45621368
Carl Ramirez,Gertude Kingsley,0.62779963
Keith Dean,Joyce Malone,0.6378081
Michelle Bryant,Anne Jenkins,0.39454186
Benjamin Kelly,Hsiu Alcorn,0.2901767
Claire Pearson,Bobbye Crosby,0.38032588
Gary Cooper,Cynthia Singleton,0.72619957
Frankie Spencer,Kimberly Lowe,0.37162146
Suzanne Byrd,Nadine Bryan,0.28416726
Crystal Briggs,Melanie Elliott,0.397572
Elaine Thompson,Rutha Blodgett,0.37080976
Glenn Martinez,Lyle Yates,0.4131752
Howard Young,Alejandro Perez,0.39558902
Ruth Davis,Jennifer Butler,0.6485286
Thad Judd,America Alarcon,0.16318014
Virginia Patterson,Bessie Bell,0.11596239
Richard Hernandez,Miranda Green,0.57187814
Janice Carson,Janie Anderson,0.4184483
Alexis Vargas,Isaura Lemus,0.5575176
Bethany Schmidt,Deanna Thompson,0.3401946
Sandra Sanchez,Jack Hughes,0.21522498
Tomoko Kimble,Scottie Hamel,0.27493885
Esther Mcbride,Yolanda Dean,0.7583386
William Bennett,Dominic Schultz,0.36197805
Keith James,Diana Cruz,0.68403196
Warren Bridges,Connie Grant,0.44369414
Judy Stewart,Xochitl Runyon,0.54560614
Nancy King,Louise Hall,0.39029753
Melba Yates,Michelle Washington,0.22870493
Carlos Thompson,Lynette Hall,0.8730479
Julia Richardson,Jasmine Chapman,0.22884819
Donald Griffin,Elizabeth Thomas,0.4517087
Alice Brown,Brandon Morton,0.4285895
Kathy Reed,Earnest Joseph,0.79061747
Mona Todd,Rubie Brackett,0.38976815
Calvin Goodman,Audrea Belanger,0.4036444
Louise Mathis,Kaylee Santana,0.4341347
Margie Nguyen,Tamisha Nunes,0.59992903
Colleen Wilkerson,Shirley Porter,0.85369575
Bradford Fuller,Natashia Glynn,0.5874873
Traci Day,Truman Hindman,0.6526152
Sandra Moran,Christin Patino,0.57884955
Ernest Collins,Valerie Lopez,0.58578086
Frances Lewis,Agnes Shelton,0.7480787
Howard Phillips,May Sparks,0.37063703
Carroll Newman,Jaime Collier,0.38495663
Randy Harris,Steve Roberts,0.03000059
Sherri Caldwell,Alane Bartels,0.4200661
Stephanie Ball,Sheryl Guzman,0.23099017
Lori Anderson,Ji Leach,0.32552135
Sharon Bryant,Bonnie Hubbard,0.35302302
Dave Lawrence,Abraham Daniels,0.36162177
Keith Williams,Tommie Chapman,0.23077023
Angela Wood,Sheldon Curry,0.7619558
Jeannette Jordan,Alex Madrid,0.22662246
Evelyn Jackson,Brandy Adams,0.6505754
Anna Garcia,Lisa Ward,0.3851747
Martin Edwards,Anne Jenkins,0.53593403
Angela Wood,Adell Lilly,0.62493783
Jack Ward,Lillian Rogers,0.45631364
Jane Campbell,Troy Lu,0.29889596
Rebecca Howard,Joanne Fitzgerald,0.33083183
Gary Cooper,Shirley Bryant,0.43882415
Mitchell Patton,Mika Aranda,0.49281713
Penny Frank,Olivia Little,0.4374061
Alberta Wise,Jill Mann,0.22040856
Louise Mathis,Lanora Mott,0.39613265
Willie Taylor,Vivian Frank,0.43662646
Alexandra Richardson,Lorene Casey,0.45267567
Pete Perez,Henrietta Brown,0.45327196
Michelle Brooks,Shelley Cortez,0.4613808
Tina Martin,Shelba Hills,0.4115282
Rebecca Jenkins,Rafaela Newell,0.30962414
Philip Torres,Ignacio Medina,0.30489233
Kelly Green,Mandy Lawrence,0.30773288
Jesse Anderson,Alice Brown,0.43973443
Jason Gray,Coy Worthington,0.37191865
Edward Harris,Essie Bowers,0.4170759
Caroline Holland,Karma Marcus,0.45084265
Harold Cunningham,Lizzette Sherwood,0.53943175
Shari Harper,Janie Hamilton,0.37555796
Ollie Ball,Rema Tanner,0.1033004
Helen Figueroa,Amalia Redding,0.37565818
Mark Hughes,Molly Chavez,0.44844046
Phillip Wood,Lashawnda Quick,0.42125085
Kristine Ross,James Miller,0.30552915
Ida Reed,Carol Lowery,0.32165378
Karri Wilhelm,Isabelle Roper,0.31823376
Marty Chavez,Vicki Hansen,0.68882513
Louise Williams,Hank Crist,0.35587895
Aaron Hunter,Kristin Sanders,0.44244918
Johnny Wilson,Lisa Ward,0.28547248
Edward Torres,Courtney Gomez,0.44400373
Louise Hall,Alonzo Garner,0.45719305
Sandy Foster,Sharon Wilkerson,0.68229634
Abraham Daniels,Moriah Edward,0.16007403
Mary Williams,Allison Patrick,0.7301752
Kathryn Brooks,Marlin Hardesty,0.4522957
Daisy Cox,Lela Sutton,0.9295176
Esther Mcbride,Weston Belanger,0.7076548
Jason Gray,Judie Meacham,0.6607182
Nancy King,Jasmine Burke,0.46519437
Randal Hudson,Leigh Benson,0.33917028
Elizabeth Thomas,Gregory Lewis,0.40728763
Delia Townsend,Billie Blake,0.5039223
Jimmy Reed,Joyce Green,0.84266293
Judith Romero,Kathern Greathouse,0.2025232
Beverly Parker,Olivia Little,0.27375877
Ruth Alexander,Shona Fortner,0.60804784
Milton Steele,Sabrina Love,0.445922
Johnathan Simpson,Marsha Campbell,0.41839537
Joseph Bennett,Kerstin Hahn,0.6617268
Terry Hernandez,Darrell Schwartz,0.33559197
Ellie Lebron,Mia Fish,0.20758098
Bessie Bell,Melba Yates,0.6859296
Shannon Wood,Rachael Riley,0.35512677
Beverly Taylor,Faith Carter,0.4999602
Ashley Lopez,Valerie Mendoza,0.5938736
Alan Cooper,Bud Menard,0.69707954
Clarence Lewis,Maxine Berry,0.44919893
Irene Perry,Erick Flowers,0.6911294
Billy Green,Anne Jenkins,0.31326926
Nancy Lloyd,Tommie Fields,0.404615
Kelli Turner,Charlie Andrews,0.27025503
Nicole Perry,Lucia Buchanan,0.30232194
Janice Anderson,Meg Cable,0.2534156
Jana Harrington,Erin Barnett,0.7465881
Delia Hayes,Mandie Cecil,0.5515417
Stacey Richards,Wanda Williams,0.2112067
Eunice Becker,Randal Hudson,0.46216813
Samuel Thompson,Marilyn Alexander,0.54451483
Shelba Hills,Lin Fontenot,0.5279496
Willie Hernandez,Albert Vega,0.3969881
Nicole Hill,Jane Gonzales,0.7790298
Ellen Bowman,Norma Kelley,0.5425658
Christie Morris,Clint Knight,0.5121817
Brenda Gonzalez,Louise Mathis,0.71077394
Guadalupe Santos,Latarsha Daugherty,0.6541285
Barbara Rogers,Henrietta Brown,0.30574754
Tara Drake,Brandon Morton,0.42509952
Cynthia Roberts,Vincent Francis,0.4161934
Keith James,Shelba Hills,0.9340881
Helen Sanchez,Brandon Morton,0.46553662
Shelley Powers,Lana Mack,0.22636169
Monica Luna,Tomoko Kimble,0.3148762
Brittny Fanning,Mia Fish,0.13770533
Jimmy Reed,Wanda Powell,0.6314308
Willie Hernandez,Britta Shannon,0.56280965
Beverly Brown,Brittny Fanning,0.5081788
Fred Mitchell,Kevin Long,0.53990823
Lisa Coleman,Jody Arnold,0.3288489
Guadalupe Santos,Erick Nguyen,0.45631072
Clarence Scott,Thomas Taylor,0.6552527
Dania Metzler,Lane Fusco,0.4056885
Abel Cole,Ramona Fowler,0.3122064
Ralph Rivera,Sachiko Holiday,0.14178687
Jerry Morgan,Natalie Rodgers,0.5627922
Calvin Copeland,Sandra Moran,0.64056104
Thomas Brooks,Lila Berry,0.45501748
Gerald Johnson,Elsie Garza,0.43696108
Billy Collins,Kevin Howard,0.093685724
Teresa Patterson,Octavia Bowling,0.40483603
Monica Luna,Helen Figueroa,0.43136427
Ruby Hernandez,Sheila Bradley,0.9202391
Hertha Mcgovern,Callie Mcreynolds,0.5285922
Samuel Sanchez,Kirsten Hibbard,0.7083462
Rogelio Gibbs,Theresa Morris,0.5759786
Kerstin Hahn,Denis Lindley,0.2945085
Russell James,Stacey Richards,0.5338149
Judy Morris,Brittny Fanning,0.49711034
Katherine Hill,Ernestine Williamson,0.65118045
Albert Smith,Nichole Watson,0.3173688
Eunice Becker,Mia Fish,0.6017905
Brandon Morton,Jaime Smith,0.29179916
Alma Hernandez,Margene Conyers,0.70289314
Katherine Moore,Eldridge Ryder,0.5592233
Sandra James,Ramona Fowler,0.5127287
Tilda Harter,Isaura Lemus,0.37818497
Cesar Hardy,Ervin Mccormick,0.66770977
Lula Sherman,Kristin Berry,0.3582828
Jeffrey Butler,Felipe Wong,0.34877184
Andrew Garcia,Byron Young,0.26847827
Leo Leonard,Marion Baker,0.21951973
Carroll Newman,Joyce Wilkins,0.27879575
Connie Gibson,Mariela Bernal,0.63555247
Jeffrey Wood,Randal Hudson,0.2489219
Sarah Russell,Gayle Frazier,0.4072819
Fred Hill,Wilbur Blair,0.36493117
Bobbie Wilkins,Doreen Carroll,0.38094
Randy Harris,Kathy Diaz,0.3786428
Miriam Dixon,Ellie Lebron,0.5233316
Carl Ramirez,Charles Martinez,0.7545717
Velma Simon,Debbie Jennings,0.38417104
Phyllis Reed,Marion Palmer,0.32916388
Vicki Hansen,Lynn Elliott,0.3227087
Jose Peterson,Jennie Terry,0.44813815
Gregory Ross,Nichole Watson,0.7059647
Diana Roberts,Melba Gonzales,0.5855721
Laura Russell,Keith Dean,0.27926737
Janet Tucker,Elizabeth Walters,0.22133428
Diana Roberts,Lynette Terry,0.7425724
Andrea Russell,Elsie Garza,0.49780968
Freda Hardy,Consuelo Cordova,0.1569125
Lynn Elliott,Oneida Arias,0.3890912
Amanda Howell,Patrick Parker,0.46354857
Laura Russell,Kerry Lambert,0.48157677
Tanisha Conklin,Adena Mobley,0.27121526
Archie Jensen,Tyisha Maness,0.31799862
Clifton Boone,Mandy Lawrence,0.7607828
Elisa Lynch,Lindsay Lyons,0.67997295
Erika Taylor,Angelica Blake,0.33695135
Guy Nunez,Tanisha Conklin,0.6024814
Vincent Francis,Karla Wong,0.21063685
